14.41243620	-10941.84196969	-16341.75327630	1.00000000	5.00000000	6260.00000000	21447.00000000	30311420.00000000	0.00000000	20763512.00000000	0.00000000	299.40359497	299.51651001	300.03039551	299.58169556	391.00000000	1.45205271	-0.00386928	
14.41243645	-10941.84196969	-16341.83811630	1.00000000	5.00000000	6268.00000000	21517.00000000	30313788.00000000	0.00000000	20771064.00000000	0.00000000	299.40359497	299.51651001	300.03039551	299.58169556	390.00000000	1.45226073	0.00020795	
14.41243671	-10941.84196969	-16341.92295630	1.00000000	5.00000000	6265.00000000	21470.00000000	30319728.00000000	0.00000000	20776668.00000000	1.00000000	299.40359497	299.51635742	300.02996826	299.58160400	390.00000000	1.45746493	0.00520426	
14.41243696	-10941.84196969	-16342.00779630	1.00000000	5.00000000	6272.00000000	21580.00000000	30329612.00000000	0.00000000	20797804.00000000	0.00000000	299.40359497	299.51635742	300.02996826	299.58160400	388.00000000	1.45720637	-0.00025860	
14.41243721	-10941.84196969	-16342.09263630	1.00000000	5.00000000	6274.00000000	21559.00000000	30333014.00000000	0.00000000	20806836.00000000	0.00000000	299.40368652	299.51635742	300.03012085	299.58175659	388.00000000	1.45578754	-0.00141881	
14.41243746	-10941.84196969	-16342.17747630	1.00000000	5.00000000	6270.00000000	21577.00000000	30330644.00000000	0.00000000	20798018.00000000	1.00000000	299.40359497	299.51638794	300.03033447	299.58187866	390.00000000	1.45807028	0.00228275	
14.41243771	-10941.84196969	-16342.26231630	1.00000000	5.00000000	6264.00000000	21473.00000000	30325908.00000000	0.00000000	20786106.00000000	0.00000000	299.40359497	299.51638794	300.03033447	299.58187866	390.00000000	1.45989716	0.00182685	
14.41243796	-10941.84196969	-16342.34715630	1.00000000	5.00000000	6274.00000000	21571.00000000	30333156.00000000	0.00000000	20806180.00000000	0.00000000	299.40353394	299.51641846	300.03039551	299.58175659	388.00000000	1.46086323	0.00096605	
14.41243822	-10941.84196969	-16342.43199630	1.00000000	5.00000000	6268.00000000	21515.00000000	30324258.00000000	0.00000000	20788980.00000000	0.00000000	299.40353394	299.51641846	300.03039551	299.58175659	389.00000000	1.45617759	-0.00468565	
14.41243847	-10941.84196969	-16342.51683630	1.00000000	5.00000000	6262.00000000	21483.00000000	30314150.00000000	0.00000000	20770902.00000000	0.00000000	299.40359497	299.51651001	300.03030396	299.58181763	380.00000000	1.45788610	0.00170849	
14.41243868	-10941.84196969	-16342.58955630	1.00000000	5.00000000	6264.00000000	21517.00000000	30327714.00000000	0.00000000	20785596.00000000	1.00000000	299.40347290	299.51657104	300.03060913	299.58169556	372.00000000	1.46426070	0.00637467	
14.41243893	-10941.84196969	-16342.67439630	1.00000000	5.00000000	6258.00000000	21459.00000000	30319008.00000000	0.00000000	20785908.00000000	0.00000000	299.40347290	299.51657104	300.03060913	299.58169556	377.00000000	1.46459556	0.00033482	
14.41243919	-10941.84196969	-16342.75923630	1.00000000	5.00000000	6263.00000000	21491.00000000	30324604.00000000	0.00000000	20783668.00000000	0.00000000	299.40356445	299.51635742	300.03100586	299.58163452	378.00000000	1.46497238	0.00037681	
14.41243944	-10941.84196969	-16342.84407630	1.00000000	5.00000000	6256.00000000	21465.00000000	30315846.00000000	0.00000000	20769252.00000000	1.00000000	299.40356445	299.51635742	300.03100586	299.58163452	379.00000000	1.47202814	0.00705580	
14.41243969	-10941.84196969	-16342.92891630	1.00000000	5.00000000	6254.00000000	21466.00000000	30320108.00000000	0.00000000	20778364.00000000	0.00000000	299.40350342	299.51617432	300.03067017	299.58169556	378.00000000	1.46628904	-0.00573913	
14.41243994	-10941.84196969	-16343.01375630	1.00000000	5.00000000	6251.00000000	21431.00000000	30311552.00000000	0.00000000	20761810.00000000	0.00000000	299.40350342	299.51617432	300.03067017	299.58169556	377.00000000	1.46602511	-0.00026388	
14.41244019	-10941.84196969	-16343.09859630	1.00000000	5.00000000	6258.00000000	21523.00000000	30312248.00000000	0.00000000	20760132.00000000	1.00000000	299.40353394	299.51623535	300.03060913	299.58184814	378.00000000	1.46688008	0.00085496	
14.41244045	-10941.84196969	-16343.18343630	1.00000000	5.00000000	6256.00000000	21485.00000000	30314496.00000000	0.00000000	20767290.00000000	0.00000000	299.40350342	299.51641846	300.03060913	299.58178711	379.00000000	1.46024930	-0.00663076	
14.41244070	-10941.84196969	-16343.26827630	1.00000000	5.00000000	6251.00000000	21482.00000000	30315196.00000000	0.00000000	20767724.00000000	0.00000000	299.40350342	299.51641846	300.03060913	299.58178711	382.00000000	1.46106601	0.00081666	
14.41244095	-10941.84196969	-16343.35311630	1.00000000	5.00000000	6250.00000000	21503.00000000	30309746.00000000	0.00000000	20761804.00000000	0.00000000	299.40350342	299.51651001	300.03036499	299.58160400	396.00000000	1.46316350	0.00209750	
14.41244120	-10941.84196969	-16343.43795630	1.00000000	5.00000000	6264.00000000	21464.00000000	30321188.00000000	0.00000000	20785020.00000000	1.00000000	299.40350342	299.51651001	300.03036499	299.58160400	385.00000000	1.46438372	0.00122019	
14.41244145	-10941.84196969	-16343.52279630	1.00000000	5.00000000	6276.00000000	21519.00000000	30344324.00000000	0.00000000	20827102.00000000	1.00000000	299.40338135	299.51632690	300.02981567	299.58151245	387.00000000	1.46436620	-0.00001750	
14.41244170	-10941.84196969	-16343.60763630	1.00000000	5.00000000	6277.00000000	21537.00000000	30345308.00000000	0.00000000	20833140.00000000	0.00000000	299.40341187	299.51623535	300.02941895	299.58169556	386.00000000	1.46736145	0.00299521	
14.41244196	-10941.84196969	-16343.69247630	1.00000000	5.00000000	6288.00000000	21613.00000000	30354672.00000000	0.00000000	20840572.00000000	0.00000000	299.40341187	299.51623535	300.02941895	299.58169556	387.00000000	1.46183169	-0.00552969	
14.41244221	-10941.84196969	-16343.77731630	1.00000000	5.00000000	6283.00000000	21597.00000000	30354058.00000000	0.00000000	20842972.00000000	0.00000000	299.40347290	299.51632690	300.02963257	299.58175659	386.00000000	1.46360052	0.00176875	
14.41244246	-10941.84196969	-16343.86215630	1.00000000	5.00000000	6303.00000000	21609.00000000	30366314.00000000	0.00000000	20872226.00000000	0.00000000	299.40347290	299.51632690	300.02963257	299.58175659	385.00000000	1.46530020	0.00169974	
14.41244271	-10941.84196969	-16343.94699630	1.00000000	5.00000000	6303.00000000	21624.00000000	30361780.00000000	0.00000000	20865884.00000000	0.00000000	299.40341187	299.51629639	300.03012085	299.58163452	383.00000000	1.47310114	0.00780097	
14.41244296	-10941.84196969	-16344.03183630	1.00000000	5.00000000	6300.00000000	21608.00000000	30352420.00000000	0.00000000	20842504.00000000	0.00000000	299.40325928	299.51629639	300.02981567	299.58163452	383.00000000	1.46644318	-0.00665806	
14.41244321	-10941.84196969	-16344.11667630	1.00000000	5.00000000	6309.00000000	21705.00000000	30369024.00000000	0.00000000	20870996.00000000	0.00000000	299.40325928	299.51629639	300.02981567	299.58154297	382.00000000	1.46548212	-0.00096104	
14.41244347	-10941.84196969	-16344.20151630	1.00000000	5.00000000	6303.00000000	21661.00000000	30374188.00000000	0.00000000	20884690.00000000	0.00000000	299.40338135	299.51626587	300.02975464	299.58154297	379.00000000	1.46426249	-0.00121960	
14.41244372	-10941.84196969	-16344.28635630	1.00000000	5.00000000	6297.00000000	21624.00000000	30358430.00000000	0.00000000	20859718.00000000	2.00000000	299.40338135	299.51626587	300.02975464	299.58154297	380.00000000	1.46459723	0.00033468	
14.41244393	-10941.84196969	-16344.35907630	1.00000000	5.00000000	6288.00000000	21522.00000000	30361040.00000000	0.00000000	20862702.00000000	1.00000000	299.40344238	299.51641846	300.02947998	299.58172607	380.00000000	1.46894670	0.00434947	
14.41244419	-10941.84196969	-16344.44391630	1.00000000	5.00000000	6296.00000000	21625.00000000	30367408.00000000	0.00000000	20869296.00000000	0.00000000	299.40344238	299.51641846	300.02947998	299.58172607	381.00000000	1.46522021	-0.00372647	
14.41244444	-10941.84196969	-16344.52875630	1.00000000	5.00000000	6300.00000000	21648.00000000	30354314.00000000	0.00000000	20852756.00000000	1.00000000	299.40347290	299.51647949	300.02954102	299.58160400	381.00000000	1.46763301	0.00241278	
14.41244469	-10941.84196969	-16344.61359630	1.00000000	5.00000000	6290.00000000	21617.00000000	30364420.00000000	0.00000000	20862428.00000000	0.00000000	299.40332031	299.51638794	300.02996826	299.58148193	384.00000000	1.46735227	-0.00028073	
14.41244494	-10941.84196969	-16344.69843630	1.00000000	5.00000000	6286.00000000	21556.00000000	30342264.00000000	0.00000000	20831056.00000000	0.00000000	299.40332031	299.51638794	300.02996826	299.58148193	383.00000000	1.47074199	0.00338980	
