@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 10/31/16 at 12:49:49 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "partial phonon DOS (1/eV)"
@s0 errorbar size 0.0
@type xydy
  2.64134E+01  6.51523E+01  4.52378E+00
  2.66626E+01  7.08975E+01  4.87383E+00
  2.69118E+01  7.54775E+01  5.17361E+00
  2.71610E+01  7.82153E+01  5.22091E+00
  2.74102E+01  8.19213E+01  5.37306E+00
  2.76594E+01  8.77361E+01  5.54435E+00
  2.79085E+01  9.41320E+01  5.78649E+00
  2.81577E+01  9.85253E+01  5.95033E+00
  2.84069E+01  1.00509E+02  6.01294E+00
  2.86561E+01  1.02621E+02  6.05123E+00
  2.89053E+01  1.06205E+02  6.26354E+00
  2.91545E+01  1.08759E+02  6.30199E+00
  2.94036E+01  1.09200E+02  6.42298E+00
  2.96528E+01  1.09979E+02  6.36582E+00
  2.99020E+01  1.13169E+02  6.59363E+00
  3.01512E+01  1.16073E+02  6.77555E+00
  3.04004E+01  1.15775E+02  6.66542E+00
  3.06496E+01  1.13362E+02  6.79433E+00
  3.08987E+01  1.10348E+02  6.74945E+00
  3.11479E+01  1.08725E+02  6.56531E+00
  3.13971E+01  1.08854E+02  6.80250E+00
  3.16463E+01  1.07131E+02  6.83219E+00
  3.18955E+01  1.03009E+02  6.54003E+00
  3.21447E+01  1.00149E+02  6.56319E+00
  3.23938E+01  9.88165E+01  6.64294E+00
  3.26430E+01  9.70458E+01  6.55673E+00
  3.28922E+01  9.59449E+01  6.46869E+00
  3.31414E+01  9.68929E+01  6.63243E+00
  3.33906E+01  9.77717E+01  6.76815E+00
  3.36398E+01  9.63701E+01  6.59536E+00
  3.38889E+01  9.29814E+01  6.49730E+00
  3.41381E+01  9.03433E+01  6.56451E+00
  3.43873E+01  9.08555E+01  6.65828E+00
  3.46365E+01  9.27551E+01  6.76731E+00
  3.48857E+01  9.25509E+01  6.73708E+00
  3.51349E+01  9.05676E+01  6.66676E+00
  3.53840E+01  8.79061E+01  6.56865E+00
  3.56332E+01  8.44823E+01  6.54343E+00
  3.58824E+01  8.13621E+01  6.58664E+00
  3.61316E+01  7.99263E+01  6.62607E+00
  3.63808E+01  8.04170E+01  6.64471E+00
  3.66300E+01  8.15090E+01  6.81976E+00
  3.68791E+01  8.05787E+01  6.63151E+00
  3.71283E+01  7.78918E+01  6.52918E+00
  3.73775E+01  7.61877E+01  6.46992E+00
  3.76267E+01  7.64532E+01  6.54796E+00
  3.78759E+01  7.66539E+01  6.67979E+00
  3.81251E+01  7.48592E+01  6.50908E+00
  3.83742E+01  7.27886E+01  6.73996E+00
  3.86234E+01  7.44592E+01  6.76683E+00
  3.88726E+01  8.23538E+01  6.87162E+00
  3.91218E+01  9.09606E+01  7.47199E+00
  3.93710E+01  9.09434E+01  7.61523E+00
  3.96202E+01  8.51874E+01  7.05714E+00
  3.98693E+01  8.36044E+01  7.23112E+00
  4.01185E+01  8.58487E+01  7.34964E+00
  4.03677E+01  8.71225E+01  7.48176E+00
  4.06169E+01  8.62278E+01  7.42960E+00
  4.08661E+01  8.41483E+01  7.43947E+00
  4.11153E+01  8.18070E+01  7.28240E+00
  4.13644E+01  8.08292E+01  7.29936E+00
  4.16136E+01  8.24819E+01  7.28677E+00
  4.18628E+01  8.48171E+01  7.63869E+00
  4.21120E+01  8.48220E+01  7.63636E+00
  4.23612E+01  8.26657E+01  7.33363E+00
  4.26104E+01  7.93758E+01  7.16799E+00
  4.28595E+01  7.76984E+01  7.08751E+00
  4.31087E+01  7.88912E+01  7.58260E+00
  4.33579E+01  7.95647E+01  7.48783E+00
  4.36071E+01  7.93110E+01  7.33729E+00
  4.38563E+01  8.01879E+01  7.58520E+00
  4.41055E+01  8.05838E+01  7.55970E+00
  4.43546E+01  8.07912E+01  7.55224E+00
  4.46038E+01  8.23032E+01  7.63706E+00
  4.48530E+01  8.13476E+01  7.90965E+00
  4.51022E+01  7.48842E+01  7.50306E+00
  4.53514E+01  6.85723E+01  7.06172E+00
  4.56006E+01  6.77974E+01  7.15993E+00
  4.58497E+01  7.07262E+01  7.37131E+00
  4.60989E+01  7.19223E+01  7.58699E+00
  4.63481E+01  6.86406E+01  7.33374E+00
  4.65973E+01  6.47004E+01  6.93615E+00
  4.68465E+01  6.51871E+01  6.97877E+00
  4.70957E+01  6.88865E+01  7.10329E+00
  4.73448E+01  6.95314E+01  7.61542E+00
  4.75940E+01  6.56980E+01  7.19245E+00
  4.78432E+01  6.40755E+01  7.29459E+00
  4.80924E+01  6.64287E+01  7.53310E+00
  4.83416E+01  6.86958E+01  7.78106E+00
  4.85908E+01  6.93173E+01  7.61635E+00
  4.88399E+01  7.02081E+01  7.54833E+00
  4.90891E+01  7.16808E+01  7.82921E+00
  4.93383E+01  7.27068E+01  7.93473E+00
  4.95875E+01  7.53581E+01  7.96277E+00
  4.98367E+01  8.10950E+01  8.45841E+00
  5.00859E+01  8.65496E+01  8.85588E+00
  5.03350E+01  8.91057E+01  8.99895E+00
  5.05842E+01  9.16126E+01  8.85783E+00
  5.08334E+01  9.79259E+01  9.25156E+00
  5.10826E+01  1.06973E+02  9.72883E+00
  5.13318E+01  1.13267E+02  1.01742E+01
  5.15810E+01  1.14093E+02  9.95993E+00
  5.18301E+01  1.13680E+02  1.00320E+01
  5.20793E+01  1.16895E+02  1.03155E+01
  5.23285E+01  1.21960E+02  1.08216E+01
  5.25777E+01  1.20794E+02  1.08941E+01
  5.28269E+01  1.12976E+02  1.02133E+01
  5.30761E+01  1.07671E+02  1.01023E+01
  5.33252E+01  1.07559E+02  9.95409E+00
  5.35744E+01  1.08682E+02  1.00036E+01
  5.38236E+01  1.06714E+02  9.95532E+00
  5.40728E+01  9.99155E+01  9.81736E+00
  5.43220E+01  9.15842E+01  9.40208E+00
  5.45712E+01  8.47021E+01  9.08797E+00
  5.48203E+01  7.78105E+01  8.70582E+00
  5.50695E+01  6.94548E+01  8.46494E+00
  5.53187E+01  6.23565E+01  7.83677E+00
  5.55679E+01  5.93735E+01  7.97828E+00
  5.58171E+01  5.56795E+01  7.82638E+00
  5.60663E+01  4.73274E+01  7.22917E+00
  5.63154E+01  3.80068E+01  6.35984E+00
  5.65646E+01  3.17635E+01  6.28367E+00
  5.68138E+01  2.79151E+01  6.13135E+00
  5.70630E+01  2.60250E+01  5.45650E+00
  5.73122E+01  2.50629E+01  5.89672E+00
  5.75614E+01  2.07643E+01  5.61094E+00
  5.78105E+01  1.37474E+01  4.47269E+00
  5.80597E+01  9.28233E+00  3.99976E+00
  5.83089E+01  9.31918E+00  4.46118E+00
  5.85581E+01  1.02371E+01  4.52593E+00
  5.88073E+01  6.90371E+00  3.94765E+00
  5.90565E+01  2.09501E+00  3.31328E+00
  5.93056E+01  1.53088E+00  3.80640E+00
  5.95548E+01  3.63317E+00  4.06468E+00
  5.98040E+01  5.02909E+00  3.76731E+00
  6.00532E+01  5.76583E+00  4.01821E+00
  6.03024E+01  5.29761E+00  4.36634E+00
  6.05516E+01  3.87681E+00  3.61345E+00
  6.08007E+01  3.71528E+00  4.04035E+00
  6.10499E+01  4.63024E+00  3.88931E+00
  6.12991E+01  4.58018E+00  3.93093E+00
  6.15483E+01  3.17977E+00  3.78800E+00
  6.17975E+01  1.61900E+00  3.83529E+00
  6.20467E+01  1.43109E+00  3.65834E+00
  6.22958E+01  4.03388E+00  3.79748E+00
  6.25450E+01  6.75606E+00  4.63350E+00
  6.27942E+01  4.46420E+00  4.15801E+00
  6.30434E+01 -4.01307E-01  3.02916E+00
  6.32926E+01 -2.75338E+00  3.18346E+00
  6.35418E+01 -2.94590E+00  3.09609E+00
  6.37909E+01 -2.65780E+00  3.06007E+00
  6.40401E+01 -2.94612E+00  3.22577E+00
  6.42893E+01 -2.57430E+00  3.04504E+00
  6.45385E+01 -8.96149E-02  3.85506E+00
  6.47877E+01  2.63718E+00  4.41758E+00
  6.50369E+01  4.02777E+00  4.19226E+00
  6.52860E+01  3.71529E+00  4.04902E+00
  6.55352E+01  2.18761E+00  3.85938E+00
  6.57844E+01  1.96755E+00  3.59807E+00
  6.60336E+01  2.36328E+00  3.64721E+00
  6.62828E+01  4.99171E-01  3.41868E+00
  6.65320E+01 -3.01606E+00  3.26103E+00
  6.67811E+01 -5.81058E+00  2.86820E+00
  6.70303E+01 -6.83558E+00  2.93889E+00
  6.72795E+01 -6.06867E+00  3.44046E+00
  6.75287E+01 -3.62959E+00  3.71721E+00
  6.77779E+01 -1.70443E-01  3.72876E+00
  6.80271E+01 -1.88539E+00  3.13967E+00
  6.82762E+01 -1.35708E+00  3.20596E+00
  6.85254E+01  2.15119E+00  4.11923E+00
  6.87746E+01  4.52276E+00  4.53571E+00
  6.90238E+01  3.73859E+00  4.23953E+00
  6.92730E+01  2.70401E+00  4.09285E+00
  6.95222E+01  2.72027E+00  4.07452E+00
  6.97713E+01  2.82787E+00  4.34039E+00
  7.00205E+01  2.48234E+00  4.07878E+00
  7.02697E+01  1.10306E+00  3.86444E+00
  7.05189E+01 -7.98469E-01  3.84145E+00
  7.07681E+01 -1.70104E+00  3.27068E+00
  7.10173E+01 -9.66488E-01  3.40823E+00
  7.12664E+01  5.10924E-01  4.04600E+00
  7.15156E+01  1.65096E-01  4.08751E+00
  7.17648E+01 -1.62165E+00  3.36552E+00
  7.20140E+01 -2.59532E+00  3.10755E+00
  7.22632E+01 -2.73783E+00  3.52886E+00
  7.25124E+01 -1.99883E+00  3.43199E+00
  7.27615E+01 -4.15419E-01  3.75384E+00
  7.30107E+01 -1.28525E-02  3.94266E+00
  7.32599E+01 -5.76389E-01  3.76577E+00
  7.35091E+01 -6.17376E-01  3.78734E+00
  7.37583E+01 -3.65906E-01  3.82496E+00
  7.40075E+01 -1.31302E+00  3.76132E+00
  7.42566E+01 -2.87736E+00  3.19902E+00
  7.45058E+01 -2.81643E+00  3.51342E+00
  7.47550E+01 -1.80707E+00  3.53193E+00
  7.50042E+01 -1.79328E+00  3.59535E+00
  7.52534E+01 -2.54948E+00  3.57626E+00
  7.55026E+01 -2.92845E+00  3.43172E+00
  7.57517E+01 -2.14716E+00  3.48543E+00
  7.60009E+01 -8.37458E-01  3.66970E+00
  7.62501E+01  1.53021E-01  4.06231E+00
  7.64993E+01  2.04007E-01  4.45253E+00
  7.67485E+01 -8.41938E-01  3.49537E+00
  7.69977E+01 -1.99150E+00  3.60464E+00
  7.72468E+01 -2.80372E+00  3.57318E+00
  7.74960E+01 -2.87096E+00  3.52891E+00
  7.77452E+01 -2.23945E+00  3.64864E+00
  7.79944E+01 -1.20624E+00  3.54190E+00
  7.82436E+01 -1.92082E-01  4.29733E+00
  7.84928E+01 -8.20888E-01  4.16075E+00
  7.87419E+01 -2.80305E+00  3.36187E+00
  7.89911E+01 -4.10798E+00  3.15964E+00
  7.92403E+01 -3.77772E+00  3.37808E+00
  7.94895E+01 -1.44836E+00  3.70882E+00
  7.97387E+01  1.82422E+00  4.55795E+00
  7.99879E+01  3.71698E+00  5.07670E+00
  8.02370E+01  2.67245E+00  4.34979E+00
  8.04862E+01 -1.69300E-01  4.19861E+00
  8.07354E+01 -2.59061E+00  3.96434E+00
  8.09846E+01 -3.28599E+00  3.25989E+00
  8.12338E+01 -2.58328E+00  3.32548E+00
  8.14830E+01 -6.47181E-01  4.17136E+00
  8.17321E+01  2.72045E+00  4.88875E+00
  8.19813E+01  5.56182E+00  5.07707E+00
  8.22305E+01  5.03168E+00  5.15166E+00
  8.24797E+01  2.07008E+00  4.34602E+00
  8.27289E+01  6.60213E-01  4.48959E+00
  8.29781E+01  1.15413E+00  4.54640E+00
  8.32272E+01  5.50126E-01  3.92608E+00
  8.34764E+01 -1.80937E+00  4.11665E+00
  8.37256E+01 -4.46339E+00  3.38348E+00
  8.39748E+01 -5.07976E+00  2.79959E+00
  8.42240E+01 -2.49340E+00  3.37689E+00
  8.44732E+01  1.35668E+00  4.34840E+00
  8.47223E+01  1.47594E+00  5.24727E+00
  8.49715E+01 -3.10414E+00  3.46594E+00
  8.52207E+01 -6.28118E+00  1.63504E+00
