@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 10/30/16 at 15:29:20 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "fitted resolution function"
@type xy
 -1.02200E+02  0.00000E+00
 -1.01901E+02  0.00000E+00
 -1.01602E+02  0.00000E+00
 -1.01303E+02  0.00000E+00
 -1.01004E+02  0.00000E+00
 -1.00705E+02  0.00000E+00
 -1.00406E+02  0.00000E+00
 -1.00107E+02  0.00000E+00
 -9.98078E+01  0.00000E+00
 -9.95087E+01  0.00000E+00
 -9.92097E+01  0.00000E+00
 -9.89106E+01  0.00000E+00
 -9.86116E+01  0.00000E+00
 -9.83126E+01  0.00000E+00
 -9.80135E+01  0.00000E+00
 -9.77145E+01  0.00000E+00
 -9.74155E+01  0.00000E+00
 -9.71164E+01  0.00000E+00
 -9.68174E+01  0.00000E+00
 -9.65183E+01  0.00000E+00
 -9.62193E+01  0.00000E+00
 -9.59203E+01  0.00000E+00
 -9.56212E+01  0.00000E+00
 -9.53222E+01  0.00000E+00
 -9.50231E+01  0.00000E+00
 -9.47241E+01  0.00000E+00
 -9.44251E+01  0.00000E+00
 -9.41260E+01  0.00000E+00
 -9.38270E+01  0.00000E+00
 -9.35279E+01  0.00000E+00
 -9.32289E+01  0.00000E+00
 -9.29299E+01  0.00000E+00
 -9.26308E+01  0.00000E+00
 -9.23318E+01  0.00000E+00
 -9.20327E+01  0.00000E+00
 -9.17337E+01  0.00000E+00
 -9.14347E+01  0.00000E+00
 -9.11356E+01  0.00000E+00
 -9.08366E+01  0.00000E+00
 -9.05376E+01  0.00000E+00
 -9.02385E+01  0.00000E+00
 -8.99395E+01  0.00000E+00
 -8.96404E+01  0.00000E+00
 -8.93414E+01  0.00000E+00
 -8.90424E+01  0.00000E+00
 -8.87433E+01  0.00000E+00
 -8.84443E+01  0.00000E+00
 -8.81452E+01  0.00000E+00
 -8.78462E+01  0.00000E+00
 -8.75472E+01  0.00000E+00
 -8.72481E+01  0.00000E+00
 -8.69491E+01  0.00000E+00
 -8.66500E+01  0.00000E+00
 -8.63510E+01  0.00000E+00
 -8.60520E+01  0.00000E+00
 -8.57529E+01  0.00000E+00
 -8.54539E+01  0.00000E+00
 -8.51548E+01  0.00000E+00
 -8.48558E+01  0.00000E+00
 -8.45568E+01  0.00000E+00
 -8.42577E+01  0.00000E+00
 -8.39587E+01  0.00000E+00
 -8.36597E+01  0.00000E+00
 -8.33606E+01  0.00000E+00
 -8.30616E+01  0.00000E+00
 -8.27625E+01  0.00000E+00
 -8.24635E+01  0.00000E+00
 -8.21645E+01  0.00000E+00
 -8.18654E+01  0.00000E+00
 -8.15664E+01  0.00000E+00
 -8.12673E+01  0.00000E+00
 -8.09683E+01  0.00000E+00
 -8.06693E+01  0.00000E+00
 -8.03702E+01  0.00000E+00
 -8.00712E+01  0.00000E+00
 -7.97721E+01  0.00000E+00
 -7.94731E+01  0.00000E+00
 -7.91741E+01  0.00000E+00
 -7.88750E+01  0.00000E+00
 -7.85760E+01  0.00000E+00
 -7.82769E+01  0.00000E+00
 -7.79779E+01  0.00000E+00
 -7.76789E+01  0.00000E+00
 -7.73798E+01  0.00000E+00
 -7.70808E+01  0.00000E+00
 -7.67818E+01  0.00000E+00
 -7.64827E+01  0.00000E+00
 -7.61837E+01  0.00000E+00
 -7.58846E+01  0.00000E+00
 -7.55856E+01  0.00000E+00
 -7.52866E+01  0.00000E+00
 -7.49875E+01  0.00000E+00
 -7.46885E+01  0.00000E+00
 -7.43894E+01  0.00000E+00
 -7.40904E+01  0.00000E+00
 -7.37914E+01  0.00000E+00
 -7.34923E+01  0.00000E+00
 -7.31933E+01  0.00000E+00
 -7.28942E+01  0.00000E+00
 -7.25952E+01  0.00000E+00
 -7.22962E+01  0.00000E+00
 -7.19971E+01  0.00000E+00
 -7.16981E+01  0.00000E+00
 -7.13990E+01  0.00000E+00
 -7.11000E+01  0.00000E+00
 -7.08010E+01  0.00000E+00
 -7.05019E+01  0.00000E+00
 -7.02029E+01  0.00000E+00
 -6.99039E+01  0.00000E+00
 -6.96048E+01  0.00000E+00
 -6.93058E+01  0.00000E+00
 -6.90067E+01  0.00000E+00
 -6.87077E+01  0.00000E+00
 -6.84087E+01  0.00000E+00
 -6.81096E+01  0.00000E+00
 -6.78106E+01  0.00000E+00
 -6.75115E+01  0.00000E+00
 -6.72125E+01  0.00000E+00
 -6.69135E+01  0.00000E+00
 -6.66144E+01  0.00000E+00
 -6.63154E+01  0.00000E+00
 -6.60163E+01  0.00000E+00
 -6.57173E+01  0.00000E+00
 -6.54183E+01  0.00000E+00
 -6.51192E+01  0.00000E+00
 -6.48202E+01  0.00000E+00
 -6.45211E+01  0.00000E+00
 -6.42221E+01  0.00000E+00
 -6.39231E+01  0.00000E+00
 -6.36240E+01  0.00000E+00
 -6.33250E+01  0.00000E+00
 -6.30260E+01  0.00000E+00
 -6.27269E+01  0.00000E+00
 -6.24279E+01  0.00000E+00
 -6.21288E+01  0.00000E+00
 -6.18298E+01  0.00000E+00
 -6.15308E+01  0.00000E+00
 -6.12317E+01  0.00000E+00
 -6.09327E+01  0.00000E+00
 -6.06336E+01  0.00000E+00
 -6.03346E+01  0.00000E+00
 -6.00356E+01  0.00000E+00
 -5.97365E+01  0.00000E+00
 -5.94375E+01  0.00000E+00
 -5.91384E+01  0.00000E+00
 -5.88394E+01  0.00000E+00
 -5.85404E+01  0.00000E+00
 -5.82413E+01  0.00000E+00
