PHOENIX module padd; 10/30/16 at 15:29:20 -07:00
energy (meV),shifted spectra
-6.72934E+01, 0.00000E+00
-6.69947E+01, 0.00000E+00
-6.66960E+01, 0.00000E+00
-6.63973E+01, 9.17630E-02
-6.60987E+01, 8.80162E-01
-6.58000E+01, 0.00000E+00
-6.55013E+01, 1.17618E-01
-6.52026E+01, 8.56504E-01
-6.49039E+01, 0.00000E+00
-6.46053E+01, 0.00000E+00
-6.43066E+01, 0.00000E+00
-6.40079E+01, 0.00000E+00
-6.37092E+01, 0.00000E+00
-6.34105E+01, 0.00000E+00
-6.31119E+01, 0.00000E+00
-6.28132E+01, 1.56790E-01
-6.25145E+01, 1.04322E+00
-6.22158E+01, 7.78588E-01
-6.19172E+01, 1.92938E-01
-6.16185E+01, 8.13812E-01
-6.13198E+01, 0.00000E+00
-6.10211E+01, 0.00000E+00
-6.07224E+01, 0.00000E+00
-6.04238E+01, 0.00000E+00
-6.01251E+01, 0.00000E+00
-5.98264E+01, 0.00000E+00
-5.95277E+01, 0.00000E+00
-5.92290E+01, 0.00000E+00
-5.89304E+01, 0.00000E+00
-5.86317E+01, 1.62871E-01
-5.83330E+01, 1.05151E+00
-5.80343E+01, 8.16768E-01
-5.77357E+01, 0.00000E+00
-5.74370E+01, 2.45006E-01
-5.71383E+01, 8.10302E-01
-5.68396E+01, 0.00000E+00
-5.65409E+01, 0.00000E+00
-5.62423E+01, 0.00000E+00
-5.59436E+01, 0.00000E+00
-5.56449E+01, 0.00000E+00
-5.53462E+01, 0.00000E+00
-5.50475E+01, 1.98913E-01
-5.47489E+01, 1.38513E+00
-5.44502E+01, 1.41305E+00
-5.41515E+01, 0.00000E+00
-5.38528E+01, 0.00000E+00
-5.35541E+01, 2.57224E-01
-5.32555E+01, 1.02718E+00
-5.29568E+01, 9.72627E-01
-5.26581E+01, 9.27054E-01
-5.23594E+01, 1.33726E+00
-5.20608E+01, 1.41765E+00
-5.17621E+01, 1.68437E-01
-5.14634E+01, 1.02017E+00
-5.11647E+01, 9.26728E-01
-5.08660E+01, 1.30658E+00
-5.05674E+01, 1.69196E+00
-5.02687E+01, 9.61172E-01
-4.99700E+01, 5.97450E-01
-4.96713E+01, 2.01262E-01
-4.93726E+01, 1.31323E+00
-4.90740E+01, 2.06326E+00
-4.87753E+01, 1.71188E+00
-4.84766E+01, 9.39366E-01
-4.81779E+01, 1.03794E+00
-4.78793E+01, 5.25654E-01
-4.75806E+01, 1.12798E+00
-4.72819E+01, 3.93513E+00
-4.69832E+01, 2.41422E+00
-4.66845E+01, 4.91851E-01
-4.63859E+01, 5.07680E-01
-4.60872E+01, 1.63464E+00
-4.57885E+01, 1.85474E+00
-4.54898E+01, 3.63575E+00
-4.51911E+01, 1.29001E+00
-4.48925E+01, 1.78919E-01
-4.45938E+01, 1.03508E+00
-4.42951E+01, 9.84861E-01
-4.39964E+01, 9.32965E-01
-4.36978E+01, 1.26622E+00
-4.33991E+01, 2.12266E+00
-4.31004E+01, 1.08974E+00
-4.28017E+01, 1.44714E+00
-4.25030E+01, 5.34883E+00
-4.22044E+01, 1.63778E+00
-4.19057E+01, 7.70477E-01
-4.16070E+01, 2.11994E+00
-4.13083E+01, 4.34796E+00
-4.10096E+01, 1.17991E+00
-4.07110E+01, 2.78664E+00
-4.04123E+01, 5.79515E+00
-4.01136E+01, 2.11026E+00
-3.98149E+01, 2.36172E+00
-3.95163E+01, 1.71112E+00
-3.92176E+01, 4.47387E+00
-3.89189E+01, 4.61048E+00
-3.86202E+01, 1.58016E+00
-3.83215E+01, 2.90299E+00
-3.80229E+01, 9.85904E+00
-3.77242E+01, 7.55669E+00
-3.74255E+01, 1.39376E+01
-3.71268E+01, 1.18998E+01
-3.68281E+01, 1.11935E+01
-3.65295E+01, 2.13764E+01
-3.62308E+01, 2.87464E+01
-3.59321E+01, 3.53894E+01
-3.56334E+01, 3.87527E+01
-3.53348E+01, 3.44430E+01
-3.50361E+01, 3.29349E+01
-3.47374E+01, 2.93733E+01
-3.44387E+01, 2.72913E+01
-3.41400E+01, 2.95608E+01
-3.38414E+01, 3.35133E+01
-3.35427E+01, 2.01690E+01
-3.32440E+01, 2.22272E+01
-3.29453E+01, 2.00217E+01
-3.26466E+01, 2.15162E+01
-3.23480E+01, 1.99825E+01
-3.20493E+01, 2.10914E+01
-3.17506E+01, 2.62511E+01
-3.14519E+01, 2.18351E+01
-3.11532E+01, 1.85168E+01
-3.08546E+01, 2.21035E+01
-3.05559E+01, 3.07220E+01
-3.02572E+01, 2.90688E+01
-2.99585E+01, 3.24237E+01
-2.96599E+01, 3.91778E+01
-2.93612E+01, 3.54445E+01
-2.90625E+01, 3.07578E+01
-2.87638E+01, 3.69784E+01
-2.84651E+01, 4.59970E+01
-2.81665E+01, 4.63574E+01
-2.78678E+01, 4.46868E+01
-2.75691E+01, 3.67969E+01
-2.72704E+01, 3.45650E+01
-2.69717E+01, 4.15869E+01
-2.66731E+01, 5.52583E+01
-2.63744E+01, 6.27103E+01
-2.60757E+01, 6.81329E+01
-2.57770E+01, 5.76492E+01
-2.54784E+01, 4.98484E+01
-2.51797E+01, 4.33229E+01
-2.48810E+01, 5.09792E+01
-2.45823E+01, 5.84517E+01
-2.42836E+01, 5.60298E+01
-2.39850E+01, 5.75746E+01
-2.36863E+01, 5.68282E+01
-2.33876E+01, 6.48170E+01
-2.30889E+01, 5.62541E+01
-2.27902E+01, 6.71780E+01
-2.24916E+01, 7.21983E+01
-2.21929E+01, 6.66256E+01
-2.18942E+01, 7.63352E+01
-2.15955E+01, 7.98240E+01
-2.12969E+01, 7.78502E+01
-2.09982E+01, 6.44197E+01
-2.06995E+01, 7.60451E+01
-2.04008E+01, 7.46850E+01
-2.01021E+01, 6.92283E+01
-1.98035E+01, 7.84166E+01
-1.95048E+01, 7.01190E+01
-1.92061E+01, 6.62220E+01
-1.89074E+01, 6.16276E+01
-1.86087E+01, 6.17511E+01
-1.83101E+01, 6.28630E+01
-1.80114E+01, 6.35438E+01
-1.77127E+01, 6.25689E+01
-1.74140E+01, 7.03776E+01
-1.71154E+01, 6.88766E+01
-1.68167E+01, 6.31188E+01
-1.65180E+01, 5.55398E+01
-1.62193E+01, 5.29065E+01
-1.59206E+01, 4.89542E+01
-1.56220E+01, 5.21732E+01
-1.53233E+01, 5.57665E+01
-1.50246E+01, 6.24377E+01
-1.47259E+01, 6.11572E+01
-1.44272E+01, 6.21644E+01
-1.41286E+01, 5.34020E+01
-1.38299E+01, 5.71129E+01
-1.35312E+01, 5.71518E+01
-1.32325E+01, 5.43855E+01
-1.29338E+01, 4.66171E+01
-1.26352E+01, 4.03468E+01
-1.23365E+01, 4.70838E+01
-1.20378E+01, 5.74107E+01
-1.17391E+01, 5.81442E+01
-1.14405E+01, 4.71433E+01
-1.11418E+01, 5.22070E+01
-1.08431E+01, 6.02891E+01
-1.05444E+01, 5.87704E+01
-1.02457E+01, 5.33798E+01
-9.94706E+00, 5.35313E+01
-9.64838E+00, 5.05015E+01
-9.34971E+00, 4.70045E+01
-9.05103E+00, 5.16687E+01
-8.75235E+00, 6.53983E+01
-8.45367E+00, 6.13831E+01
-8.15499E+00, 5.21146E+01
-7.85631E+00, 5.34107E+01
-7.55763E+00, 6.02549E+01
-7.25895E+00, 6.20277E+01
-6.96028E+00, 5.09202E+01
-6.66160E+00, 5.16078E+01
-6.36292E+00, 6.98634E+01
-6.06424E+00, 7.44489E+01
-5.76556E+00, 6.16372E+01
-5.46688E+00, 7.03213E+01
-5.16820E+00, 6.93499E+01
-4.86953E+00, 6.39199E+01
-4.57085E+00, 7.16037E+01
-4.27217E+00, 7.49634E+01
-3.97349E+00, 7.30192E+01
-3.67481E+00, 8.22399E+01
-3.37613E+00, 7.34894E+01
-3.07745E+00, 8.19903E+01
-2.77877E+00, 1.02222E+02
-2.48010E+00, 1.05527E+02
-2.18142E+00, 9.85778E+01
-1.88274E+00, 1.21958E+02
-1.58406E+00, 1.49817E+02
-1.28538E+00, 1.91770E+02
-9.86702E-01, 3.28681E+02
-6.88024E-01, 8.86437E+02
-3.89345E-01, 2.07483E+03
-9.06664E-02, 3.00524E+03
 2.08012E-01, 2.56413E+03
 5.06691E-01, 1.31448E+03
 8.05370E-01, 5.54436E+02
 1.10405E+00, 2.55211E+02
 1.40273E+00, 1.90052E+02
 1.70141E+00, 1.47194E+02
 2.00008E+00, 1.17794E+02
 2.29876E+00, 1.01643E+02
 2.59744E+00, 9.76276E+01
 2.89612E+00, 1.05000E+02
 3.19480E+00, 9.05668E+01
 3.49348E+00, 8.15428E+01
 3.79216E+00, 7.87371E+01
 4.09084E+00, 8.47004E+01
 4.38951E+00, 8.62686E+01
 4.68819E+00, 7.55955E+01
 4.98687E+00, 8.10353E+01
 5.28555E+00, 8.58740E+01
 5.58423E+00, 8.69106E+01
 5.88291E+00, 9.26153E+01
 6.18159E+00, 7.73709E+01
 6.48026E+00, 6.41496E+01
 6.77894E+00, 7.38424E+01
 7.07762E+00, 8.27216E+01
 7.37630E+00, 8.03995E+01
 7.67498E+00, 7.56889E+01
 7.97366E+00, 8.52369E+01
 8.27234E+00, 9.34711E+01
 8.57102E+00, 8.27076E+01
 8.86969E+00, 7.51403E+01
 9.16837E+00, 6.35953E+01
 9.46705E+00, 6.70279E+01
 9.76573E+00, 7.84642E+01
 1.00644E+01, 7.29927E+01
 1.03631E+01, 8.43566E+01
 1.06618E+01, 9.16871E+01
 1.09604E+01, 8.82065E+01
 1.12591E+01, 9.68203E+01
 1.15578E+01, 9.17435E+01
 1.18565E+01, 8.82059E+01
 1.21552E+01, 9.02227E+01
 1.24538E+01, 7.83760E+01
 1.27525E+01, 8.42648E+01
 1.30512E+01, 9.17680E+01
 1.33499E+01, 9.23543E+01
 1.36486E+01, 1.01547E+02
 1.39472E+01, 1.07147E+02
 1.42459E+01, 8.64768E+01
 1.45446E+01, 8.99696E+01
 1.48433E+01, 1.05328E+02
 1.51419E+01, 1.02890E+02
 1.54406E+01, 9.42243E+01
 1.57393E+01, 9.01315E+01
 1.60380E+01, 9.88373E+01
 1.63367E+01, 9.66616E+01
 1.66353E+01, 9.92722E+01
 1.69340E+01, 1.23444E+02
 1.72327E+01, 1.16539E+02
 1.75314E+01, 1.04188E+02
 1.78301E+01, 1.24109E+02
 1.81287E+01, 1.40403E+02
 1.84274E+01, 1.30734E+02
 1.87261E+01, 1.38878E+02
 1.90248E+01, 1.64348E+02
 1.93234E+01, 1.84439E+02
 1.96221E+01, 1.85077E+02
 1.99208E+01, 1.58942E+02
 2.02195E+01, 1.70139E+02
 2.05182E+01, 1.72907E+02
 2.08168E+01, 1.81926E+02
 2.11155E+01, 1.95537E+02
 2.14142E+01, 1.80116E+02
 2.17129E+01, 1.73064E+02
 2.20116E+01, 1.88738E+02
 2.23102E+01, 1.92931E+02
 2.26089E+01, 1.78740E+02
 2.29076E+01, 1.61566E+02
 2.32063E+01, 1.68979E+02
 2.35049E+01, 1.79926E+02
 2.38036E+01, 1.58447E+02
 2.41023E+01, 1.55101E+02
 2.44010E+01, 1.40423E+02
 2.46997E+01, 1.39825E+02
 2.49983E+01, 1.56443E+02
 2.52970E+01, 1.56310E+02
 2.55957E+01, 1.36178E+02
 2.58944E+01, 1.35993E+02
 2.61931E+01, 1.51386E+02
 2.64917E+01, 1.43027E+02
 2.67904E+01, 1.27730E+02
 2.70891E+01, 1.41355E+02
 2.73878E+01, 1.46821E+02
 2.76865E+01, 1.30306E+02
 2.79851E+01, 1.23051E+02
 2.82838E+01, 1.33205E+02
 2.85825E+01, 1.26240E+02
 2.88812E+01, 1.15331E+02
 2.91798E+01, 1.09018E+02
 2.94785E+01, 1.03003E+02
 2.97772E+01, 1.01935E+02
 3.00759E+01, 1.02081E+02
 3.03746E+01, 1.03664E+02
 3.06732E+01, 9.42497E+01
 3.09719E+01, 8.10804E+01
 3.12706E+01, 9.25261E+01
 3.15693E+01, 9.39923E+01
 3.18680E+01, 8.33918E+01
 3.21666E+01, 8.62031E+01
 3.24653E+01, 7.25997E+01
 3.27640E+01, 7.65151E+01
 3.30627E+01, 8.30748E+01
 3.33613E+01, 8.14164E+01
 3.36600E+01, 8.06566E+01
 3.39587E+01, 9.05269E+01
 3.42574E+01, 9.86338E+01
 3.45561E+01, 1.10162E+02
 3.48547E+01, 1.18680E+02
 3.51534E+01, 1.25404E+02
 3.54521E+01, 1.44576E+02
 3.57508E+01, 1.42515E+02
 3.60495E+01, 1.29541E+02
 3.63481E+01, 1.23583E+02
 3.66468E+01, 1.10524E+02
 3.69455E+01, 9.59928E+01
 3.72442E+01, 7.66101E+01
 3.75428E+01, 6.03891E+01
 3.78415E+01, 5.09894E+01
 3.81402E+01, 4.24252E+01
 3.84389E+01, 2.76886E+01
 3.87376E+01, 1.87972E+01
 3.90362E+01, 2.03294E+01
 3.93349E+01, 1.59553E+01
 3.96336E+01, 1.25098E+01
 3.99323E+01, 1.02255E+01
 4.02310E+01, 9.69557E+00
 4.05296E+01, 1.35405E+01
 4.08283E+01, 1.06402E+01
 4.11270E+01, 1.76958E+01
 4.14257E+01, 1.75514E+01
 4.17243E+01, 1.03540E+01
 4.20230E+01, 9.98154E+00
 4.23217E+01, 7.03155E+00
 4.26204E+01, 7.34341E+00
 4.29191E+01, 1.24479E+01
 4.32177E+01, 1.16656E+01
 4.35164E+01, 1.15784E+01
 4.38151E+01, 1.12779E+01
 4.41138E+01, 1.11012E+01
 4.44125E+01, 9.06926E+00
 4.47111E+01, 8.16239E+00
 4.50098E+01, 9.22740E+00
 4.53085E+01, 1.17059E+01
 4.56072E+01, 1.21021E+01
 4.59059E+01, 1.09707E+01
 4.62045E+01, 9.97364E+00
 4.65032E+01, 8.30328E+00
 4.68019E+01, 6.68155E+00
 4.71006E+01, 6.74805E+00
 4.73992E+01, 5.68419E+00
 4.76979E+01, 5.78069E+00
 4.79966E+01, 8.90793E+00
 4.82953E+01, 6.75655E+00
 4.85940E+01, 5.48197E+00
 4.88926E+01, 6.39304E+00
 4.91913E+01, 8.49569E+00
 4.94900E+01, 7.65845E+00
 4.97887E+01, 7.98686E+00
 5.00874E+01, 1.05768E+01
 5.03860E+01, 9.93608E+00
 5.06847E+01, 9.74835E+00
 5.09834E+01, 9.43743E+00
 5.12821E+01, 5.49989E+00
 5.15807E+01, 4.69646E+00
 5.18794E+01, 8.52168E+00
 5.21781E+01, 1.15632E+01
 5.24768E+01, 9.04609E+00
 5.27755E+01, 9.86725E+00
 5.30741E+01, 9.45773E+00
 5.33728E+01, 8.77758E+00
 5.36715E+01, 7.71732E+00
 5.39702E+01, 8.75697E+00
 5.42689E+01, 1.12890E+01
 5.45675E+01, 7.19322E+00
 5.48662E+01, 6.62722E+00
 5.51649E+01, 6.52878E+00
 5.54636E+01, 5.27004E+00
 5.57622E+01, 3.88159E+00
 5.60609E+01, 9.48298E-01
 5.63596E+01, 3.82063E+00
 5.66583E+01, 7.47229E+00
 5.69570E+01, 4.24451E+00
 5.72556E+01, 2.72966E+00
 5.75543E+01, 3.63413E+00
 5.78530E+01, 4.26803E+00
 5.81517E+01, 6.00733E+00
 5.84504E+01, 5.09431E+00
 5.87490E+01, 5.13923E+00
 5.90477E+01, 5.24141E+00
 5.93464E+01, 4.29046E+00
 5.96451E+01, 4.20191E+00
 5.99437E+01, 5.12770E+00
 6.02424E+01, 4.44221E+00
 6.05411E+01, 6.79812E+00
 6.08398E+01, 4.60819E+00
 6.11385E+01, 4.54645E+00
 6.14371E+01, 4.43148E+00
 6.17358E+01, 3.55798E+00
 6.20345E+01, 5.66820E+00
 6.23332E+01, 5.66701E+00
 6.26319E+01, 3.50102E+00
 6.29305E+01, 3.81581E+00
 6.32292E+01, 4.38823E+00
 6.35279E+01, 1.16239E+00
 6.38266E+01, 5.14523E-01
 6.41252E+01, 2.65465E+00
 6.44239E+01, 2.44701E+00
 6.47226E+01, 4.46748E-01
 6.50213E+01, 2.85763E-01
 6.53200E+01, 1.50878E+00
 6.56186E+01, 2.25029E+00
 6.59173E+01, 1.18421E+00
 6.62160E+01, 1.95234E-01
 6.65147E+01, 1.49492E+00
 6.68134E+01, 1.68032E+00
 6.71120E+01, 1.40566E+00
 6.74107E+01, 1.62212E+00
 6.77094E+01, 1.74259E+00
 6.80081E+01, 2.81757E+00
 6.83068E+01, 2.32275E+00
 6.86054E+01, 3.24679E+00
 6.89041E+01, 2.51516E+00
 6.92028E+01, 5.47087E-01
 6.95015E+01, 0.00000E+00
 6.98001E+01, 6.86976E-01
 7.00988E+01, 2.21209E+00
 7.03975E+01, 1.66597E+00
 7.06962E+01, 8.84643E-01
 7.09949E+01, 1.49968E+00
 7.12935E+01, 1.26930E+00
 7.15922E+01, 3.22012E-01
 7.18909E+01, 6.45810E-01
 7.21896E+01, 3.02126E-01
 7.24883E+01, 1.07589E+00
 7.27869E+01, 9.61828E-01
 7.30856E+01, 1.44119E+00
 7.33843E+01, 1.30612E+00
 7.36830E+01, 7.33220E-01
 7.39816E+01, 1.42356E+00
 7.42803E+01, 0.00000E+00
 7.45790E+01, 0.00000E+00
 7.48777E+01, 2.93678E-01
 7.51764E+01, 1.47605E+00
 7.54750E+01, 1.75099E+00
 7.57737E+01, 8.98789E-01
 7.60724E+01, 1.47733E+00
 7.63711E+01, 1.36345E+00
 7.66698E+01, 0.00000E+00
 7.69684E+01, 0.00000E+00
 7.72671E+01, 0.00000E+00
 7.75658E+01, 6.91662E-01
 7.78645E+01, 1.56024E+00
 7.81631E+01, 0.00000E+00
 7.84618E+01, 3.33851E-01
 7.87605E+01, 7.72645E-01
 7.90592E+01, 0.00000E+00
 7.93579E+01, 3.52521E-01
 7.96565E+01, 7.72836E-01
 7.99552E+01, 0.00000E+00
 8.02539E+01, 3.36413E-01
 8.05526E+01, 9.56844E-01
 8.08513E+01, 1.78435E+00
 8.11499E+01, 2.26666E+00
 8.14486E+01, 0.00000E+00
 8.17473E+01, 3.38022E-01
 8.20460E+01, 7.48606E-01
 8.23446E+01, 1.58489E-01
 8.26433E+01, 1.39275E+00
 8.29420E+01, 1.59312E+00
 8.32407E+01, 0.00000E+00
 8.35394E+01, 0.00000E+00
 8.38380E+01, 0.00000E+00
 8.41367E+01, 3.07477E-01
 8.44354E+01, 8.02440E-01
 8.47341E+01, 0.00000E+00
 8.50328E+01, 0.00000E+00
 8.53314E+01, 2.63883E-01
 8.56301E+01, 1.09042E+00
 8.59288E+01, 7.79738E-01
 8.62275E+01, 0.00000E+00
 8.65262E+01, 0.00000E+00
 8.68248E+01, 0.00000E+00
 8.71235E+01, 0.00000E+00
 8.74222E+01, 0.00000E+00
 8.77209E+01, 0.00000E+00
 8.80195E+01, 0.00000E+00
 8.83182E+01, 0.00000E+00
 8.86169E+01, 0.00000E+00
 8.89156E+01, 0.00000E+00
 8.92143E+01, 0.00000E+00
 8.95129E+01, 0.00000E+00
 8.98116E+01, 0.00000E+00
 9.01103E+01, 0.00000E+00
 9.04090E+01, 0.00000E+00
 9.07077E+01, 7.93750E-02
 9.10063E+01, 9.33065E-01
 9.13050E+01, 0.00000E+00
 9.16037E+01, 0.00000E+00
 9.19024E+01, 0.00000E+00
 9.22010E+01, 1.80385E-01
 9.24997E+01, 1.84261E+00
 9.27984E+01, 5.25995E-02
 9.30971E+01, 9.37182E-01
 9.33958E+01, 0.00000E+00
 9.36944E+01, 0.00000E+00
 9.39931E+01, 0.00000E+00
 9.42918E+01, 0.00000E+00
 9.45905E+01, 1.25239E-01
 9.48892E+01, 9.09971E-01
 9.51878E+01, 6.32519E-02
 9.54865E+01, 9.45475E-01
 9.57852E+01, 8.55903E-02
 9.60839E+01, 9.40177E-01
 9.63825E+01, 0.00000E+00
 9.66812E+01, 0.00000E+00
 9.69799E+01, 0.00000E+00
 9.72786E+01, 0.00000E+00
 9.75773E+01, 0.00000E+00
 9.78759E+01, 0.00000E+00
 9.81746E+01, 0.00000E+00
 9.84733E+01, 0.00000E+00
 9.87720E+01, 0.00000E+00
 9.90707E+01, 1.66650E-01
 9.93693E+01, 8.18387E-01
 9.96680E+01, 3.13660E-01
 9.99667E+01, 2.89479E+00
 1.00265E+02, 8.27181E-01
 1.00564E+02, 0.00000E+00
 1.00863E+02, 0.00000E+00
 1.01161E+02, 1.29332E-01
 1.01460E+02, 9.24828E-01
 1.01759E+02, 0.00000E+00
 1.02057E+02, 0.00000E+00
 1.02356E+02, 0.00000E+00
 1.02655E+02, 6.43858E-02
 1.02953E+02, 9.49240E-01
 1.03252E+02, 0.00000E+00
 1.03551E+02, 3.66531E-02
 1.03850E+02, 1.00891E+00

-1.02034E+02, 0.00000E+00
-1.01730E+02, 0.00000E+00
-1.01427E+02, 0.00000E+00
-1.01123E+02, 0.00000E+00
-1.00819E+02, 0.00000E+00
-1.00515E+02, 0.00000E+00
-1.00211E+02, 1.07440E-02
-9.99076E+01, 9.18200E-01
-9.96038E+01, 0.00000E+00
-9.93000E+01, 0.00000E+00
-9.89963E+01, 1.02493E-01
-9.86925E+01, 9.07952E-01
-9.83887E+01, 0.00000E+00
-9.80849E+01, 0.00000E+00
-9.77811E+01, 0.00000E+00
-9.74773E+01, 0.00000E+00
-9.71735E+01, 0.00000E+00
-9.68698E+01, 1.95044E-01
-9.65660E+01, 8.42904E-01
-9.62622E+01, 0.00000E+00
-9.59584E+01, 0.00000E+00
-9.56546E+01, 0.00000E+00
-9.53508E+01, 0.00000E+00
-9.50471E+01, 0.00000E+00
-9.47433E+01, 0.00000E+00
-9.44395E+01, 0.00000E+00
-9.41357E+01, 0.00000E+00
-9.38319E+01, 0.00000E+00
-9.35281E+01, 0.00000E+00
-9.32244E+01, 0.00000E+00
-9.29206E+01, 0.00000E+00
-9.26168E+01, 0.00000E+00
-9.23130E+01, 1.95061E-01
-9.20092E+01, 8.05374E-01
-9.17054E+01, 0.00000E+00
-9.14017E+01, 0.00000E+00
-9.10979E+01, 0.00000E+00
-9.07941E+01, 0.00000E+00
-9.04903E+01, 0.00000E+00
-9.01865E+01, 1.82099E-01
-8.98827E+01, 8.02096E-01
-8.95790E+01, 0.00000E+00
-8.92752E+01, 0.00000E+00
-8.89714E+01, 0.00000E+00
-8.86676E+01, 0.00000E+00
-8.83638E+01, 0.00000E+00
-8.80600E+01, 0.00000E+00
-8.77563E+01, 0.00000E+00
-8.74525E+01, 0.00000E+00
-8.71487E+01, 0.00000E+00
-8.68449E+01, 0.00000E+00
-8.65411E+01, 0.00000E+00
-8.62373E+01, 0.00000E+00
-8.59335E+01, 0.00000E+00
-8.56298E+01, 0.00000E+00
-8.53260E+01, 0.00000E+00
-8.50222E+01, 0.00000E+00
-8.47184E+01, 0.00000E+00
-8.44146E+01, 0.00000E+00
-8.41108E+01, 0.00000E+00
-8.38071E+01, 0.00000E+00
-8.35033E+01, 0.00000E+00
-8.31995E+01, 0.00000E+00
-8.28957E+01, 0.00000E+00
-8.25919E+01, 1.37630E-01
-8.22881E+01, 1.01143E+00
-8.19844E+01, 7.54674E-01
-8.16806E+01, 0.00000E+00
-8.13768E+01, 0.00000E+00
-8.10730E+01, 0.00000E+00
-8.07692E+01, 0.00000E+00
-8.04654E+01, 0.00000E+00
-8.01617E+01, 0.00000E+00
-7.98579E+01, 5.43540E-01
-7.95541E+01, 1.55413E+00
-7.92503E+01, 0.00000E+00
-7.89465E+01, 0.00000E+00
-7.86427E+01, 0.00000E+00
-7.83390E+01, 0.00000E+00
-7.80352E+01, 0.00000E+00
-7.77314E+01, 2.33624E-01
-7.74276E+01, 7.83954E-01
-7.71238E+01, 0.00000E+00
-7.68200E+01, 2.01374E-01
-7.65163E+01, 1.02806E+00
-7.62125E+01, 7.52413E-01
-7.59087E+01, 0.00000E+00
-7.56049E+01, 0.00000E+00
-7.53011E+01, 0.00000E+00
-7.49973E+01, 2.45659E-01
-7.46935E+01, 7.86845E-01
-7.43898E+01, 0.00000E+00
-7.40860E+01, 0.00000E+00
-7.37822E+01, 0.00000E+00
-7.34784E+01, 0.00000E+00
-7.31746E+01, 0.00000E+00
-7.28708E+01, 0.00000E+00
-7.25671E+01, 0.00000E+00
-7.22633E+01, 0.00000E+00
-7.19595E+01, 0.00000E+00
-7.16557E+01, 0.00000E+00
-7.13519E+01, 0.00000E+00
-7.10481E+01, 0.00000E+00
-7.07444E+01, 0.00000E+00
-7.04406E+01, 0.00000E+00
-7.01368E+01, 0.00000E+00
-6.98330E+01, 2.31088E-01
-6.95292E+01, 7.78834E-01
-6.92254E+01, 0.00000E+00
-6.89217E+01, 0.00000E+00
-6.86179E+01, 0.00000E+00
-6.83141E+01, 0.00000E+00
-6.80103E+01, 0.00000E+00
-6.77065E+01, 0.00000E+00
-6.74027E+01, 0.00000E+00
-6.70990E+01, 0.00000E+00
-6.67952E+01, 0.00000E+00
-6.64914E+01, 0.00000E+00
-6.61876E+01, 3.59574E-01
-6.58838E+01, 6.90109E-01
-6.55800E+01, 0.00000E+00
-6.52763E+01, 0.00000E+00
-6.49725E+01, 3.51540E-01
-6.46687E+01, 6.72860E-01
-6.43649E+01, 0.00000E+00
-6.40611E+01, 0.00000E+00
-6.37573E+01, 3.54873E-01
-6.34535E+01, 7.09696E-01
-6.31498E+01, 0.00000E+00
-6.28460E+01, 0.00000E+00
-6.25422E+01, 0.00000E+00
-6.22384E+01, 0.00000E+00
-6.19346E+01, 3.40385E-01
-6.16308E+01, 1.01975E+00
-6.13271E+01, 9.62942E-01
-6.10233E+01, 9.54772E-01
-6.07195E+01, 1.00261E+00
-6.04157E+01, 6.09180E-01
-6.01119E+01, 0.00000E+00
-5.98081E+01, 3.18893E-01
-5.95044E+01, 1.05944E+00
-5.92006E+01, 6.76839E-01
-5.88968E+01, 0.00000E+00
-5.85930E+01, 3.17085E-01
-5.82892E+01, 6.69267E-01
-5.79854E+01, 2.51896E-01
-5.76817E+01, 1.01900E+00
-5.73779E+01, 1.01525E+00
-5.70741E+01, 6.29345E-01
-5.67703E+01, 2.37863E-01
-5.64665E+01, 9.57687E-01
-5.61627E+01, 1.36959E+00
-5.58590E+01, 1.34325E+00
-5.55552E+01, 0.00000E+00
-5.52514E+01, 0.00000E+00
-5.49476E+01, 6.85392E-01
-5.46438E+01, 2.10522E+00
-5.43400E+01, 1.65674E+00
-5.40363E+01, 5.94997E-01
-5.37325E+01, 0.00000E+00
-5.34287E+01, 0.00000E+00
-5.31249E+01, 0.00000E+00
-5.28211E+01, 3.60287E-01
-5.25173E+01, 6.93767E-01
-5.22135E+01, 0.00000E+00
-5.19098E+01, 0.00000E+00
-5.16060E+01, 8.12438E-01
-5.13022E+01, 1.23135E+00
-5.09984E+01, 5.78518E-01
-5.06946E+01, 2.04251E+00
-5.03908E+01, 1.98970E+00
-5.00871E+01, 1.70212E+00
-4.97833E+01, 5.60722E-01
-4.94795E+01, 1.04475E-01
-4.91757E+01, 2.25793E+00
-4.88719E+01, 2.98086E+00
-4.85681E+01, 4.24028E-01
-4.82644E+01, 0.00000E+00
-4.79606E+01, 0.00000E+00
-4.76568E+01, 3.79703E-01
-4.73530E+01, 1.09701E+00
-4.70492E+01, 4.93959E-01
-4.67454E+01, 8.09887E-01
-4.64417E+01, 1.26382E+00
-4.61379E+01, 3.30599E-01
-4.58341E+01, 5.67308E-01
-4.55303E+01, 4.04130E-01
-4.52265E+01, 5.56820E-01
-4.49227E+01, 3.63388E-01
-4.46190E+01, 1.02711E+00
-4.43152E+01, 8.53777E-01
-4.40114E+01, 2.01343E+00
-4.37076E+01, 1.62950E+00
-4.34038E+01, 1.08401E+00
-4.31000E+01, 2.69042E+00
-4.27963E+01, 2.00713E+00
-4.24925E+01, 1.03364E+00
-4.21887E+01, 1.72837E-01
-4.18849E+01, 1.75991E+00
-4.15811E+01, 3.93113E+00
-4.12773E+01, 4.64263E+00
