@page size 600,600
@view 0.12,0.1,0.97,0.93
 -8.67213E+01  3.98731E-03
 -8.64223E+01 -8.36399E-04
 -8.61233E+01  8.85774E-04
 -8.58242E+01 -3.71662E-03
 -8.55252E+01 -4.98250E-03
 -8.52262E+01 -5.58901E-03
 -8.49271E+01 -5.24656E-03
 -8.46281E+01 -4.89271E-03
 -8.43290E+01 -5.89726E-03
 -8.40300E+01 -4.69267E-03
 -8.37310E+01 -4.19008E-03
 -8.34319E+01  7.23319E-04
 -8.31329E+01 -3.16532E-03
 -8.28338E+01  1.00967E-02
 -8.25348E+01  1.16273E-02
 -8.22358E+01  6.20213E-03
 -8.19367E+01  8.33797E-04
 -8.16377E+01  4.70905E-03
 -8.13386E+01  6.27296E-03
 -8.10396E+01  3.55485E-03
 -8.07406E+01 -4.69627E-03
 -8.04415E+01 -5.34036E-03
 -8.01425E+01 -4.84962E-03
 -7.98434E+01  2.73034E-03
 -7.95444E+01  8.59721E-03
 -7.92454E+01 -3.22173E-03
 -7.89463E+01 -5.81665E-03
 -7.86473E+01  3.44754E-03
 -7.83483E+01  5.76668E-03
 -7.80492E+01 -2.84609E-03
 -7.77502E+01  3.55426E-03
 -7.74511E+01  7.65424E-03
 -7.71521E+01 -8.75491E-04
 -7.68531E+01  1.93363E-03
 -7.65540E+01  7.92864E-03
 -7.62550E+01  8.45076E-03
 -7.59559E+01 -1.78701E-03
 -7.56569E+01 -6.77484E-03
 -7.53579E+01 -6.12140E-03
 -7.50588E+01 -3.10977E-03
 -7.47598E+01  3.71880E-03
 -7.44607E+01  2.96878E-03
 -7.41617E+01 -6.13185E-03
 -7.38627E+01  8.31752E-03
 -7.35636E+01  1.54009E-02
 -7.32646E+01  1.62064E-03
 -7.29655E+01 -1.43057E-03
 -7.26665E+01  1.07975E-03
 -7.23675E+01  5.89292E-03
 -7.20684E+01 -4.37170E-03
 -7.17694E+01 -6.33790E-03
 -7.14704E+01 -1.55989E-03
 -7.11713E+01 -6.66280E-03
 -7.08723E+01 -8.03436E-03
 -7.05732E+01 -5.01177E-04
 -7.02742E+01  1.13682E-02
 -6.99752E+01  5.48664E-03
 -6.96761E+01  7.62885E-03
 -6.93771E+01  6.65732E-03
 -6.90780E+01 -2.61647E-03
 -6.87790E+01 -6.84442E-03
 -6.84800E+01 -9.32090E-03
 -6.81809E+01 -7.88542E-03
 -6.78819E+01 -6.10072E-04
 -6.75828E+01 -2.77085E-03
 -6.72838E+01 -2.82102E-03
 -6.69848E+01  6.57339E-03
 -6.66857E+01 -4.76209E-03
 -6.63867E+01 -5.16027E-03
 -6.60876E+01  1.46123E-04
 -6.57886E+01 -3.70043E-03
 -6.54896E+01 -6.67548E-03
 -6.51905E+01  3.42745E-03
 -6.48915E+01  6.10142E-03
 -6.45925E+01 -5.12486E-03
 -6.42934E+01 -1.48877E-03
 -6.39944E+01 -8.95503E-04
 -6.36953E+01 -4.22409E-03
 -6.33963E+01 -5.70461E-04
 -6.30973E+01 -6.29462E-03
 -6.27982E+01 -9.66186E-03
 -6.24992E+01 -7.27471E-03
 -6.22001E+01  2.73839E-03
 -6.19011E+01  2.01106E-02
 -6.16021E+01  6.27312E-03
 -6.13030E+01  7.12727E-03
 -6.10040E+01  1.30662E-02
 -6.07049E+01 -1.96726E-03
 -6.04059E+01 -7.06386E-03
 -6.01069E+01  9.84622E-04
 -5.98078E+01 -4.93711E-03
 -5.95088E+01 -3.34033E-03
 -5.92097E+01  1.14052E-02
 -5.89107E+01  9.14302E-03
 -5.86117E+01 -5.09534E-04
 -5.83126E+01  4.53238E-03
 -5.80136E+01 -9.34990E-03
 -5.77146E+01 -1.00456E-02
 -5.74155E+01  1.42828E-02
 -5.71165E+01 -1.07696E-03
 -5.68174E+01 -1.06454E-02
 -5.65184E+01  2.23683E-02
 -5.62194E+01  1.86183E-02
 -5.59203E+01  1.33860E-03
 -5.56213E+01 -6.46241E-03
 -5.53222E+01 -1.45201E-02
 -5.50232E+01  1.31653E-02
 -5.47242E+01  2.78022E-02
 -5.44251E+01  2.80028E-02
 -5.41261E+01  5.26902E-03
 -5.38270E+01 -1.31154E-02
 -5.35280E+01 -3.21231E-03
 -5.32290E+01  1.23205E-02
 -5.29299E+01  2.84776E-03
 -5.26309E+01  5.17944E-03
 -5.23318E+01  6.70713E-03
 -5.20328E+01 -1.11695E-02
 -5.17338E+01 -1.19466E-02
 -5.14347E+01 -8.90419E-03
 -5.11357E+01 -1.30215E-02
 -5.08367E+01  1.93252E-02
 -5.05376E+01  2.49614E-02
 -5.02386E+01  1.00052E-02
 -4.99395E+01 -8.39677E-03
 -4.96405E+01  6.99665E-04
 -4.93415E+01  1.34906E-02
 -4.90424E+01  1.68940E-02
 -4.87434E+01  1.70106E-02
 -4.84443E+01  1.99613E-02
 -4.81453E+01 -2.49971E-03
 -4.78463E+01 -1.67045E-02
 -4.75472E+01 -5.26651E-03
 -4.72482E+01  1.64174E-02
 -4.69491E+01  1.15964E-02
 -4.66501E+01 -9.76695E-03
 -4.63511E+01 -1.87386E-02
 -4.60520E+01  1.45263E-03
 -4.57530E+01  7.65127E-03
 -4.54539E+01  9.37500E-03
 -4.51549E+01  3.24677E-03
 -4.48559E+01  1.23367E-02
 -4.45568E+01  1.82814E-02
 -4.42578E+01  1.25551E-02
 -4.39588E+01  2.71659E-02
 -4.36597E+01  2.86693E-02
 -4.33607E+01  3.20885E-02
 -4.30616E+01  4.95878E-02
 -4.27626E+01  5.91326E-02
 -4.24636E+01  1.53659E-02
 -4.21645E+01 -1.84707E-02
 -4.18655E+01  1.15674E-02
 -4.15664E+01  3.91566E-02
 -4.12674E+01  5.72899E-02
 -4.09684E+01  7.11511E-02
 -4.06693E+01  5.58229E-02
 -4.03703E+01  6.34214E-02
 -4.00712E+01  3.55396E-02
 -3.97722E+01  1.26270E-02
 -3.94732E+01  3.29475E-02
 -3.91741E+01  3.65033E-02
 -3.88751E+01  7.42823E-02
 -3.85760E+01  1.01289E-01
 -3.82770E+01  1.33412E-01
 -3.79780E+01  1.89441E-01
 -3.76789E+01  3.04300E-01
 -3.73799E+01  4.25196E-01
 -3.70809E+01  4.89172E-01
 -3.67818E+01  6.39138E-01
 -3.64828E+01  8.17421E-01
 -3.61837E+01  9.75473E-01
 -3.58847E+01  1.08458E+00
 -3.55857E+01  1.16517E+00
 -3.52866E+01  1.00898E+00
 -3.49876E+01  9.33379E-01
 -3.46885E+01  9.96190E-01
 -3.43895E+01  8.68703E-01
 -3.40905E+01  7.46716E-01
 -3.37914E+01  7.91471E-01
 -3.34924E+01  6.69556E-01
 -3.31933E+01  6.00289E-01
 -3.28943E+01  5.62329E-01
 -3.25953E+01  5.67690E-01
 -3.22962E+01  6.40640E-01
 -3.19972E+01  6.93025E-01
 -3.16981E+01  6.87706E-01
 -3.13991E+01  7.95418E-01
 -3.11001E+01  7.83854E-01
 -3.08010E+01  7.82716E-01
 -3.05020E+01  8.92386E-01
 -3.02030E+01  9.95149E-01
 -2.99039E+01  1.03197E+00
 -2.96049E+01  1.05404E+00
 -2.93058E+01  1.00115E+00
 -2.90068E+01  1.01252E+00
 -2.87078E+01  1.20599E+00
 -2.84087E+01  1.42615E+00
 -2.81097E+01  1.46782E+00
 -2.78106E+01  1.36435E+00
 -2.75116E+01  1.25576E+00
 -2.72126E+01  1.41749E+00
 -2.69135E+01  1.59163E+00
 -2.66145E+01  1.57402E+00
 -2.63154E+01  1.72714E+00
 -2.60164E+01  1.70646E+00
 -2.57174E+01  1.51126E+00
 -2.54183E+01  1.46164E+00
 -2.51193E+01  1.57430E+00
 -2.48202E+01  1.64396E+00
 -2.45212E+01  1.62752E+00
 -2.42222E+01  1.71470E+00
 -2.39231E+01  1.81409E+00
 -2.36241E+01  2.13000E+00
 -2.33251E+01  2.35478E+00
 -2.30260E+01  2.19510E+00
 -2.27270E+01  2.07531E+00
 -2.24279E+01  2.15158E+00
 -2.21289E+01  2.20805E+00
 -2.18299E+01  2.25816E+00
 -2.15308E+01  2.35798E+00
 -2.12318E+01  2.24382E+00
 -2.09327E+01  2.17559E+00
 -2.06337E+01  2.30294E+00
 -2.03347E+01  2.28522E+00
 -2.00356E+01  2.22496E+00
 -1.97366E+01  2.12458E+00
 -1.94375E+01  2.19171E+00
 -1.91385E+01  2.25010E+00
 -1.88395E+01  1.95738E+00
 -1.85404E+01  1.83462E+00
 -1.82414E+01  1.92674E+00
 -1.79423E+01  1.93296E+00
 -1.76433E+01  1.92497E+00
 -1.73443E+01  1.82691E+00
 -1.70452E+01  1.70080E+00
 -1.67462E+01  1.76675E+00
 -1.64472E+01  1.73567E+00
 -1.61481E+01  1.74337E+00
 -1.58491E+01  1.77509E+00
 -1.55500E+01  1.63575E+00
 -1.52510E+01  1.65640E+00
 -1.49520E+01  1.78433E+00
 -1.46529E+01  1.73339E+00
 -1.43539E+01  1.53328E+00
 -1.40548E+01  1.52129E+00
 -1.37558E+01  1.57199E+00
 -1.34568E+01  1.62741E+00
 -1.31577E+01  1.62003E+00
 -1.28587E+01  1.44723E+00
 -1.25596E+01  1.37614E+00
 -1.22606E+01  1.54343E+00
 -1.19616E+01  1.63987E+00
 -1.16625E+01  1.55708E+00
 -1.13635E+01  1.52429E+00
 -1.10644E+01  1.53085E+00
 -1.07654E+01  1.60359E+00
 -1.04664E+01  1.63877E+00
 -1.01673E+01  1.63294E+00
 -9.86829E+00  1.58946E+00
 -9.56925E+00  1.64008E+00
 -9.27021E+00  1.55165E+00
 -8.97117E+00  1.47333E+00
 -8.67213E+00  1.70449E+00
 -8.37310E+00  1.64939E+00
 -8.07406E+00  1.49766E+00
 -7.77502E+00  1.56317E+00
 -7.47598E+00  1.70060E+00
 -7.17694E+00  1.60676E+00
 -6.87790E+00  1.51520E+00
 -6.57886E+00  1.74829E+00
 -6.27982E+00  1.83783E+00
 -5.98078E+00  1.60604E+00
 -5.68174E+00  1.71354E+00
 -5.38270E+00  1.87676E+00
 -5.08367E+00  1.73514E+00
 -4.78463E+00  1.87118E+00
 -4.48559E+00  1.83718E+00
 -4.18655E+00  1.77547E+00
 -3.88751E+00  1.91886E+00
 -3.58847E+00  1.77811E+00
 -3.28943E+00  1.66779E+00
 -2.99039E+00  1.75275E+00
 -2.69135E+00  1.80708E+00
 -2.39231E+00  1.82882E+00
 -2.09327E+00  1.85115E+00
 -1.79423E+00  1.83571E+00
 -1.49520E+00  1.75103E+00
 -1.19616E+00  1.69135E+00
 -8.97117E-01  1.82392E+00
 -5.98078E-01  1.99417E+00
 -2.99039E-01  1.92487E+00
  0.00000E+00  1.85401E+00
  2.99039E-01  2.04536E+00
  5.98078E-01  2.17015E+00
  8.97117E-01  1.95367E+00
  1.19616E+00  1.71166E+00
  1.49520E+00  1.71182E+00
  1.79423E+00  1.83236E+00
  2.09327E+00  1.93387E+00
  2.39231E+00  2.01859E+00
  2.69135E+00  2.06181E+00
  2.99039E+00  2.07195E+00
  3.28943E+00  1.93121E+00
  3.58847E+00  1.78406E+00
  3.88751E+00  1.85618E+00
  4.18655E+00  2.06117E+00
  4.48559E+00  2.07770E+00
  4.78463E+00  1.97365E+00
  5.08367E+00  1.97882E+00
  5.38270E+00  1.98131E+00
  5.68174E+00  2.01465E+00
  5.98078E+00  2.07106E+00
  6.27982E+00  1.99377E+00
  6.57886E+00  2.02126E+00
  6.87790E+00  2.11131E+00
  7.17694E+00  2.27530E+00
  7.47598E+00  2.33970E+00
  7.77502E+00  2.34291E+00
  8.07406E+00  2.38242E+00
  8.37310E+00  2.25726E+00
  8.67213E+00  2.14232E+00
  8.97117E+00  2.05421E+00
  9.27021E+00  1.99686E+00
  9.56925E+00  2.25806E+00
  9.86829E+00  2.31222E+00
  1.01673E+01  2.34621E+00
  1.04664E+01  2.54552E+00
  1.07654E+01  2.56463E+00
  1.10644E+01  2.46264E+00
  1.13635E+01  2.46353E+00
  1.16625E+01  2.63241E+00
  1.19616E+01  2.58887E+00
  1.22606E+01  2.41647E+00
  1.25596E+01  2.39296E+00
  1.28587E+01  2.51167E+00
  1.31577E+01  2.60681E+00
  1.34568E+01  2.61647E+00
  1.37558E+01  2.90707E+00
  1.40548E+01  2.89918E+00
  1.43539E+01  2.74387E+00
  1.46529E+01  2.88297E+00
  1.49520E+01  2.94063E+00
  1.52510E+01  2.99560E+00
  1.55500E+01  2.93188E+00
  1.58491E+01  3.10558E+00
  1.61481E+01  3.22220E+00
  1.64472E+01  3.18725E+00
  1.67462E+01  3.33858E+00
  1.70452E+01  3.48995E+00
  1.73443E+01  3.32945E+00
  1.76433E+01  3.56453E+00
  1.79423E+01  3.88751E+00
  1.82414E+01  3.88951E+00
  1.85404E+01  3.96302E+00
  1.88395E+01  4.46334E+00
  1.91385E+01  5.16590E+00
  1.94375E+01  5.32461E+00
  1.97366E+01  4.92310E+00
  2.00356E+01  4.69023E+00
  2.03347E+01  5.16350E+00
  2.06337E+01  5.47493E+00
  2.09327E+01  5.35660E+00
  2.12318E+01  5.32279E+00
  2.15308E+01  5.29188E+00
  2.18299E+01  5.33296E+00
  2.21289E+01  5.60405E+00
  2.24279E+01  5.49404E+00
  2.27270E+01  5.28841E+00
  2.30260E+01  5.44682E+00
  2.33251E+01  5.46620E+00
  2.36241E+01  5.05833E+00
  2.39231E+01  4.72405E+00
  2.42222E+01  4.44298E+00
  2.45212E+01  4.14069E+00
  2.48202E+01  4.12911E+00
  2.51193E+01  4.15265E+00
  2.54183E+01  4.13237E+00
  2.57174E+01  4.13709E+00
  2.60164E+01  4.34135E+00
  2.63154E+01  4.45250E+00
  2.66145E+01  4.23989E+00
  2.69135E+01  4.14228E+00
  2.72126E+01  4.27184E+00
  2.75116E+01  4.12409E+00
  2.78106E+01  3.99237E+00
  2.81097E+01  4.07989E+00
  2.84087E+01  3.96565E+00
  2.87078E+01  3.61820E+00
  2.90068E+01  3.43619E+00
  2.93058E+01  3.43532E+00
  2.96049E+01  3.31319E+00
  2.99039E+01  3.03176E+00
  3.02030E+01  2.75673E+00
  3.05020E+01  2.69696E+00
  3.08010E+01  2.76312E+00
  3.11001E+01  2.70283E+00
  3.13991E+01  2.69047E+00
  3.16981E+01  2.56033E+00
  3.19972E+01  2.33510E+00
  3.22962E+01  2.21564E+00
  3.25953E+01  2.37285E+00
  3.28943E+01  2.42869E+00
  3.31933E+01  2.32547E+00
  3.34924E+01  2.48852E+00
  3.37914E+01  2.73424E+00
  3.40905E+01  2.81094E+00
  3.43895E+01  2.95687E+00
  3.46885E+01  3.26130E+00
  3.49876E+01  3.64499E+00
  3.52866E+01  4.09115E+00
  3.55857E+01  4.18101E+00
  3.58847E+01  3.85235E+00
  3.61837E+01  3.76664E+00
  3.64828E+01  3.40279E+00
  3.67818E+01  2.97481E+00
  3.70809E+01  2.42687E+00
  3.73799E+01  1.92815E+00
  3.76789E+01  1.49020E+00
  3.79780E+01  1.15852E+00
  3.82770E+01  9.27161E-01
  3.85760E+01  6.77637E-01
  3.88751E+01  4.42007E-01
  3.91741E+01  2.54958E-01
  3.94732E+01  1.50497E-01
  3.97722E+01  1.36498E-01
  4.00712E+01  1.41731E-01
  4.03703E+01  2.00686E-01
  4.06693E+01  1.37711E-01
  4.09684E+01  1.34657E-01
  4.12674E+01  9.30652E-02
  4.15664E+01  8.85632E-02
  4.18655E+01  1.25289E-01
  4.21645E+01  1.12037E-02
  4.24636E+01  1.52025E-02
  4.27626E+01  7.16731E-02
  4.30616E+01  7.18114E-02
  4.33607E+01  3.55245E-02
  4.36597E+01  4.00192E-02
  4.39588E+01  4.21771E-02
  4.42578E+01  9.54481E-03
  4.45568E+01 -2.46080E-02
  4.48559E+01  2.49456E-02
  4.51549E+01  5.98234E-02
  4.54539E+01 -7.52689E-03
  4.57530E+01 -3.14010E-02
  4.60520E+01 -2.60896E-03
  4.63511E+01 -2.54253E-02
  4.66501E+01 -4.29558E-02
  4.69491E+01 -8.72939E-02
  4.72482E+01 -8.99422E-02
  4.75472E+01  4.00361E-03
  4.78463E+01  6.77272E-02
  4.81453E+01  4.80832E-02
  4.84443E+01  1.52721E-02
  4.87434E+01 -1.73704E-02
  4.90424E+01  4.08579E-02
  4.93415E+01  6.38685E-02
  4.96405E+01  1.45817E-02
  4.99395E+01  3.51685E-02
  5.02386E+01  6.33867E-02
  5.05376E+01  3.02278E-02
  5.08367E+01 -2.59011E-03
  5.11357E+01 -7.50990E-03
  5.14347E+01 -2.03092E-02
  5.17338E+01 -1.45386E-02
  5.20328E+01  5.83459E-02
  5.23318E+01  7.41331E-02
  5.26309E+01  6.11245E-02
  5.29299E+01  4.32338E-02
  5.32290E+01  7.00564E-02
  5.35280E+01  1.00157E-01
  5.38270E+01  4.84384E-02
  5.41261E+01  8.27628E-03
  5.44251E+01 -2.19831E-02
  5.47242E+01 -5.03660E-02
  5.50232E+01 -2.33850E-02
  5.53222E+01  3.87292E-02
  5.56213E+01  3.19161E-02
  5.59203E+01 -3.86627E-03
  5.62194E+01 -2.36574E-02
  5.65184E+01  2.58481E-02
  5.68174E+01  3.75382E-02
  5.71165E+01 -7.31915E-03
  5.74155E+01 -5.18926E-02
  5.77146E+01 -3.30943E-02
  5.80136E+01 -2.46428E-02
  5.83126E+01 -1.49874E-02
  5.86117E+01  3.79373E-02
  5.89107E+01  5.99329E-02
  5.92097E+01 -3.94510E-04
  5.95088E+01 -1.00732E-02
  5.98078E+01 -4.40736E-03
  6.01069E+01 -6.05302E-03
  6.04059E+01  1.87385E-02
  6.07049E+01  1.98420E-02
  6.10040E+01  2.26723E-02
  6.13030E+01  4.61928E-02
  6.16021E+01  1.62835E-02
  6.19011E+01  5.98403E-03
  6.22001E+01  3.67850E-02
  6.24992E+01  7.95806E-03
  6.27982E+01 -2.23412E-02
  6.30973E+01  1.76787E-02
  6.33963E+01 -7.88175E-03
  6.36953E+01 -5.22208E-02
  6.39944E+01 -1.83003E-02
  6.42934E+01 -1.75590E-02
  6.45925E+01 -2.71087E-02
  6.48915E+01 -1.81954E-02
  6.51905E+01  3.38897E-02
  6.54896E+01  2.17051E-02
  6.57886E+01  2.23084E-03
  6.60876E+01 -2.13026E-02
  6.63867E+01 -3.05701E-02
  6.66857E+01 -2.83931E-02
  6.69848E+01 -3.46889E-02
  6.72838E+01 -3.12809E-02
  6.75828E+01 -1.83319E-02
  6.78819E+01  6.75476E-03
  6.81809E+01  2.75935E-02
  6.84800E+01  1.16152E-02
  6.87790E+01 -1.13129E-02
  6.90780E+01 -2.81052E-03
  6.93771E+01 -1.06333E-02
  6.96761E+01 -3.42368E-02
  6.99752E+01  4.11483E-03
  7.02742E+01  8.81605E-03
  7.05732E+01  1.83293E-03
  7.08723E+01  3.74565E-02
  7.11713E+01  2.53216E-02
  7.14704E+01 -2.30151E-02
  7.17694E+01 -1.31066E-02
  7.20684E+01  1.35438E-03
  7.23675E+01 -1.40695E-04
  7.26665E+01 -1.09827E-02
  7.29655E+01 -1.06122E-02
  7.32646E+01 -6.52242E-03
  7.35636E+01 -1.00943E-02
  7.38627E+01  6.41222E-03
  7.41617E+01  2.11531E-02
  7.44607E+01  6.50149E-03
  7.47598E+01 -7.81844E-03
  7.50588E+01  6.50793E-03
  7.53579E+01  5.45713E-03
  7.56569E+01 -6.81820E-03
  7.59559E+01  6.60757E-04
  7.62550E+01  5.22467E-03
  7.65540E+01 -6.83409E-03
  7.68531E+01 -9.94067E-03
  7.71521E+01  7.81616E-03
  7.74511E+01  2.02137E-02
  7.77502E+01  1.85480E-02
  7.80492E+01  1.00310E-02
  7.83483E+01  1.14772E-02
  7.86473E+01  1.67954E-02
  7.89463E+01 -1.90494E-03
  7.92454E+01 -1.29782E-02
  7.95444E+01 -7.17392E-03
  7.98434E+01 -1.22013E-02
  8.01425E+01 -1.10621E-02
  8.04415E+01  2.09414E-03
  8.07406E+01  7.79266E-03
  8.10396E+01  1.79032E-02
  8.13386E+01  1.31783E-03
  8.16377E+01 -9.47429E-03
  8.19367E+01  8.57074E-03
  8.22358E+01  1.37689E-02
  8.25348E+01  3.75569E-03
  8.28338E+01  8.77940E-03
  8.31329E+01 -5.59539E-03
  8.34319E+01 -1.08797E-02
  8.37310E+01 -5.94427E-03
  8.40300E+01 -7.91676E-03
  8.43290E+01 -4.91278E-03
  8.46281E+01 -9.33860E-03
  8.49271E+01 -1.20025E-02
  8.52262E+01 -8.44579E-03
  8.55252E+01  1.92983E-02
  8.58242E+01  1.58944E-02
  8.61233E+01 -4.57643E-03
  8.64223E+01  6.20039E-04
  8.67213E+01  5.03371E-03
  8.70204E+01  9.32089E-03
  8.73194E+01 -6.30664E-03
  8.76185E+01 -3.21410E-03
  8.79175E+01 -8.77753E-03
  8.82165E+01 -1.03170E-02
  8.85156E+01 -9.22361E-03
  8.88146E+01 -1.08871E-02
  8.91137E+01 -8.62493E-03
  8.94127E+01 -9.98328E-03
  8.97117E+01 -9.62226E-03
  9.00108E+01 -3.66434E-03
  9.03098E+01 -1.43870E-03
  9.06089E+01  3.48034E-03
  9.09079E+01  1.47771E-02
  9.12069E+01  4.82975E-03
  9.15060E+01  2.89595E-03
  9.18050E+01  7.10495E-03
  9.21041E+01 -2.56824E-03
  9.24031E+01  4.07721E-03
  9.27021E+01 -2.28318E-03
  9.30012E+01  1.48479E-03
  9.33002E+01  3.21731E-03
  9.35992E+01 -4.67721E-03
  9.38983E+01 -6.93221E-03
  9.41973E+01  1.48369E-02
  9.44964E+01  9.00034E-03
  9.47954E+01  8.32292E-03
  9.50944E+01 -1.71793E-03
  9.53935E+01 -2.12672E-03
  9.56925E+01 -3.40714E-03
  9.59916E+01 -5.26406E-04
  9.62906E+01 -3.94218E-03
  9.65896E+01  3.36690E-03
  9.68887E+01 -6.07826E-03
  9.71877E+01  7.52807E-03
  9.74868E+01  1.52341E-03
  9.77858E+01 -7.77663E-03
  9.80848E+01  8.43457E-03
  9.83839E+01  2.47764E-04
  9.86829E+01 -4.94181E-03
  9.89820E+01 -5.27851E-03
  9.92810E+01 -2.07926E-03
  9.95800E+01  1.03095E-02
  9.98791E+01  4.01198E-02
  1.00178E+02  4.07016E-02
  1.00477E+02  2.33747E-03
  1.00776E+02 -8.58357E-03
  1.01075E+02 -3.01935E-03
  1.01374E+02  2.23588E-02
  1.01673E+02  4.14268E-03
  1.01972E+02 -6.99073E-03
  1.02271E+02 -6.51183E-03
  1.02570E+02 -4.89247E-03
  1.02869E+02  2.26340E-02
  1.03168E+02  4.88137E-03
  1.03468E+02 -7.99094E-03
  1.03767E+02  2.43487E-02
  1.04066E+02  3.68787E-03
