@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 10/30/16 at 15:29:20 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "partial phonon DOS (1/eV)"
@s0 errorbar size 0.0
@type xydy
  3.16981E+01  1.08925E+02  5.78948E+00
  3.19972E+01  1.03263E+02  5.64623E+00
  3.22962E+01  9.90282E+01  5.60849E+00
  3.25953E+01  1.03631E+02  5.84706E+00
  3.28943E+01  1.07129E+02  5.96778E+00
  3.31933E+01  1.06482E+02  5.96612E+00
  3.34924E+01  1.16771E+02  6.23284E+00
  3.37914E+01  1.32421E+02  6.56491E+00
  3.40905E+01  1.35706E+02  6.74953E+00
  3.43895E+01  1.48179E+02  7.00817E+00
  3.46885E+01  1.67427E+02  7.42667E+00
  3.49876E+01  1.82766E+02  7.91016E+00
  3.52866E+01  2.06637E+02  8.43373E+00
  3.55857E+01  2.19810E+02  8.61115E+00
  3.58847E+01  2.05955E+02  8.42270E+00
  3.61837E+01  2.00693E+02  8.43254E+00
  3.64828E+01  1.81165E+02  8.12320E+00
  3.67818E+01  1.57341E+02  7.73817E+00
  3.70809E+01  1.28738E+02  7.14179E+00
  3.73799E+01  1.05340E+02  6.53298E+00
  3.76789E+01  8.14303E+01  5.91754E+00
  3.79780E+01  6.20005E+01  5.39488E+00
  3.82770E+01  4.94395E+01  4.98584E+00
  3.85760E+01  3.67951E+01  4.48118E+00
  3.88751E+01  2.47109E+01  3.93790E+00
  3.91741E+01  1.41327E+01  3.43217E+00
  3.94732E+01  9.01031E+00  3.11205E+00
  3.97722E+01  7.41863E+00  3.08609E+00
  4.00712E+01  8.93090E+00  3.14015E+00
  4.03703E+01  1.34732E+01  3.36187E+00
  4.06693E+01  9.99603E+00  3.17169E+00
  4.09684E+01  1.07612E+01  3.20800E+00
  4.12674E+01  7.95789E+00  3.07280E+00
  4.15664E+01  6.84176E+00  3.10475E+00
  4.18655E+01  7.41917E+00  3.23496E+00
  4.21645E+01 -3.98637E-01  2.80558E+00
  4.24636E+01  1.69661E+00  2.88448E+00
  4.27626E+01  7.34472E+00  3.12443E+00
  4.30616E+01  6.89537E+00  3.15607E+00
  4.33607E+01  3.88436E+00  3.02724E+00
  4.36597E+01  3.99094E+00  3.08486E+00
  4.39588E+01  4.07430E+00  3.09414E+00
  4.42578E+01  1.31297E+00  2.96206E+00
  4.45568E+01 -3.80020E-01  2.83851E+00
  4.48559E+01  2.26397E+00  3.10123E+00
  4.51549E+01  3.87150E+00  3.25872E+00
  4.54539E+01  1.14664E-01  2.97464E+00
  4.57530E+01 -1.48924E+00  2.86849E+00
  4.60520E+01 -7.32747E-02  3.03071E+00
  4.63511E+01 -2.82792E+00  2.90720E+00
  4.66501E+01 -3.41102E+00  2.82292E+00
  4.69491E+01 -4.94786E+00  2.56752E+00
  4.72482E+01 -4.85490E+00  2.57002E+00
  4.75472E+01 -8.42339E-02  3.18960E+00
  4.78463E+01  3.43731E+00  3.51145E+00
  4.81453E+01  3.10143E+00  3.43779E+00
  4.84443E+01  2.42088E+00  3.29661E+00
  4.87434E+01 -2.49653E-02  3.12251E+00
  4.90424E+01  4.04579E+00  3.48903E+00
  4.93415E+01  5.47149E+00  3.58393E+00
  4.96405E+01  1.09114E+00  3.36040E+00
  4.99395E+01  1.92967E+00  3.50315E+00
  5.02386E+01  5.33962E+00  3.64336E+00
  5.05376E+01  4.05265E+00  3.48161E+00
  5.08367E+01  1.24023E+00  3.27536E+00
  5.11357E+01 -1.53550E+00  3.25345E+00
  5.14347E+01 -2.20466E+00  3.15355E+00
  5.17338E+01 -2.01677E+00  3.24873E+00
  5.20328E+01  3.62444E+00  3.70531E+00
  5.23318E+01  6.26580E+00  3.80942E+00
  5.26309E+01  5.18430E+00  3.75920E+00
  5.29299E+01  3.63455E+00  3.66326E+00
  5.32290E+01  6.55348E+00  3.86057E+00
  5.35280E+01  7.77863E+00  4.03604E+00
  5.38270E+01  2.85839E+00  3.70322E+00
  5.41261E+01  1.10537E+00  3.46309E+00
  5.44251E+01  4.95359E-01  3.22045E+00
  5.47242E+01 -1.87223E+00  3.00106E+00
  5.50232E+01 -8.54992E-01  3.26407E+00
  5.53222E+01  2.04195E+00  3.69029E+00
  5.56213E+01  2.16440E+00  3.64741E+00
  5.59203E+01 -2.16669E-01  3.41748E+00
  5.62194E+01 -4.35408E-01  3.24974E+00
  5.65184E+01  4.19930E+00  3.64276E+00
  5.68174E+01  2.36066E+00  3.69791E+00
  5.71165E+01 -7.42785E-01  3.33239E+00
  5.74155E+01 -3.35312E+00  2.93302E+00
  5.77146E+01 -3.87583E+00  3.08346E+00
  5.80136E+01 -3.07742E+00  3.13561E+00
  5.83126E+01 -9.53708E-01  3.22445E+00
  5.86117E+01  3.43994E+00  3.68619E+00
  5.89107E+01  6.39625E+00  3.81661E+00
  5.92097E+01  1.02714E+00  3.28076E+00
  5.95088E+01 -1.26054E+00  3.18553E+00
  5.98078E+01 -8.84588E-01  3.16874E+00
  6.01069E+01 -4.83289E-01  3.14391E+00
  6.04059E+01  1.12127E+00  3.35324E+00
  6.07049E+01  1.72906E+00  3.34102E+00
  6.10040E+01  3.48169E+00  3.37515E+00
  6.13030E+01  5.23126E+00  3.56392E+00
  6.16021E+01  2.22859E+00  3.23354E+00
  6.19011E+01  2.59613E+00  3.15721E+00
  6.22001E+01  3.95939E+00  3.41277E+00
  6.24992E+01  6.89277E-02  3.07618E+00
  6.27982E+01 -3.25013E+00  2.71915E+00
  6.30973E+01  1.16398E+00  3.15793E+00
  6.33963E+01 -8.70029E-01  2.75738E+00
  6.36953E+01 -5.84905E+00  2.13626E+00
  6.39944E+01 -2.00237E+00  2.60405E+00
  6.42934E+01 -2.00005E+00  2.51447E+00
  6.45925E+01 -3.40678E+00  2.39062E+00
  6.48915E+01 -1.28654E+00  2.51017E+00
  6.51905E+01  3.99544E+00  3.16044E+00
  6.54896E+01  1.61952E+00  2.97378E+00
  6.57886E+01 -1.59367E-01  2.65944E+00
  6.60876E+01 -2.30883E+00  2.22006E+00
  6.63867E+01 -3.92386E+00  1.98751E+00
  6.66857E+01 -3.66386E+00  1.94461E+00
  6.69848E+01 -3.12626E+00  1.75286E+00
  6.72838E+01 -3.81533E+00  1.82090E+00
  6.75828E+01 -2.37547E+00  2.06364E+00
  6.78819E+01  6.95908E-01  2.52928E+00
  6.81809E+01  2.24553E+00  2.83315E+00
  6.84800E+01  2.62984E-01  2.57582E+00
  6.87790E+01 -2.09376E+00  2.11266E+00
  6.90780E+01 -6.29515E-01  2.28396E+00
  6.93771E+01 -4.63931E-01  2.05375E+00
  6.96761E+01 -3.12289E+00  1.47741E+00
  6.99752E+01  1.13347E+00  2.42079E+00
  7.02742E+01  2.39660E+00  2.44437E+00
  7.05732E+01  1.59038E-01  2.38804E+00
  7.08723E+01  3.53370E+00  3.01853E+00
  7.11713E+01  2.25374E+00  2.71176E+00
  7.14704E+01 -2.98512E+00  1.77228E+00
  7.17694E+01 -2.37519E+00  1.93879E+00
  7.20684E+01 -3.70631E-01  2.22597E+00
  7.23675E+01  7.10497E-01  2.10287E+00
  7.26665E+01 -1.22993E+00  1.84342E+00
  7.29655E+01 -1.50390E+00  1.71794E+00
  7.32646E+01 -6.15470E-01  1.77748E+00
  7.35636E+01  6.69908E-01  1.61920E+00
  7.38627E+01  1.86951E+00  2.02499E+00
  7.41617E+01  1.91672E+00  2.32841E+00
  7.44607E+01  1.21484E+00  1.87770E+00
  7.47598E+01 -5.28684E-01  1.43239E+00
  7.50588E+01  4.40528E-01  1.83738E+00
  7.53579E+01 -8.65641E-02  1.69022E+00
  7.56569E+01 -1.78059E+00  1.30513E+00
  7.59559E+01 -1.48294E-01  1.54638E+00
  7.62550E+01  1.80990E+00  1.65545E+00
  7.65540E+01  1.45600E-01  1.27120E+00
  7.68531E+01 -1.07053E+00  1.12424E+00
  7.71521E+01  9.32651E-01  1.74445E+00
  7.74511E+01  3.76356E+00  2.12202E+00
  7.77502E+01  2.99982E+00  2.09854E+00
  7.80492E+01  9.80005E-01  1.78767E+00
  7.83483E+01  2.36366E+00  1.94091E+00
  7.86473E+01  2.78838E+00  1.97593E+00
  7.89463E+01 -1.06881E+00  1.39631E+00
  7.92454E+01 -2.25326E+00  1.16435E+00
  7.95444E+01  1.98923E-01  1.16928E+00
  7.98434E+01 -1.33004E+00  1.17428E+00
  8.01425E+01 -2.24522E+00  1.17927E+00
  8.04415E+01 -4.60235E-01  1.51477E+00
  8.07406E+01  4.41068E-01  1.75806E+00
  8.10396E+01  3.07097E+00  2.02502E+00
  8.13386E+01  1.09144E+00  1.46453E+00
  8.16377E+01 -6.88354E-01  1.20437E+00
  8.19367E+01  1.36480E+00  1.81345E+00
  8.22358E+01  2.91155E+00  1.92403E+00
  8.25348E+01  2.25293E+00  1.53211E+00
  8.28338E+01  2.77711E+00  1.74557E+00
  8.31329E+01 -1.29474E+00  1.40223E+00
  8.34319E+01 -1.50776E+00  1.23411E+00
  8.37310E+01 -1.51123E+00  1.23899E+00
  8.40300E+01 -1.88870E+00  1.24396E+00
  8.43290E+01 -1.62636E+00  1.24892E+00
  8.46281E+01 -2.15053E+00  1.25388E+00
  8.49271E+01 -2.61799E+00  1.25883E+00
  8.52262E+01 -2.13945E+00  1.26377E+00
  8.55252E+01  2.19176E+00  2.21305E+00
  8.58242E+01  1.87249E+00  2.00105E+00
  8.61233E+01 -5.69926E-01  1.43517E+00
  8.64223E+01 -3.35542E-02  1.55902E+00
  8.67213E+01  1.40498E+00  1.54964E+00
  8.70204E+01  7.26349E-01  1.76185E+00
  8.73194E+01 -1.87058E+00  1.44515E+00
  8.76185E+01 -1.21879E+00  1.30332E+00
  8.79175E+01 -2.30103E+00  1.30820E+00
  8.82165E+01 -2.39640E+00  1.31314E+00
  8.85156E+01 -2.30616E+00  1.31806E+00
  8.88146E+01 -2.60465E+00  1.32299E+00
  8.91137E+01 -2.14634E+00  1.32790E+00
  8.94127E+01 -2.50958E+00  1.33281E+00
  8.97117E+01 -1.73550E+00  1.33772E+00
  9.00108E+01 -3.20151E-01  1.34263E+00
  9.03098E+01 -6.54896E-01  1.34754E+00
  9.06089E+01  8.37828E-01  1.52234E+00
  9.09079E+01  1.72694E+00  2.03428E+00
  9.12069E+01 -7.96911E-02  1.59119E+00
  9.15060E+01 -3.78576E-02  1.50612E+00
  9.18050E+01  1.85382E+00  1.70099E+00
  9.21041E+01  1.27299E-01  1.47500E+00
  9.24031E+01 -2.90517E-02  1.69232E+00
  9.27021E+01 -1.19149E+00  1.49141E+00
  9.30012E+01 -7.08640E-01  1.49682E+00
  9.33002E+01  8.56195E-02  1.43705E+00
  9.35992E+01 -3.06899E-01  1.40358E+00
  9.38983E+01 -1.22343E+00  1.40633E+00
  9.41973E+01  2.87861E+00  2.13457E+00
  9.44964E+01  6.74450E-01  1.76729E+00
  9.47954E+01  5.60380E-01  1.79564E+00
  9.50944E+01 -1.10905E+00  1.54355E+00
  9.53935E+01 -1.43267E+00  1.43077E+00
  9.56925E+01 -9.33796E-01  1.43561E+00
  9.59916E+01  8.97192E-01  1.44049E+00
  9.62906E+01  6.64059E-01  1.44537E+00
  9.65896E+01  2.61006E+00  1.49844E+00
  9.68887E+01 -1.45635E+00  1.47045E+00
  9.71877E+01  8.94153E-01  1.82609E+00
  9.74868E+01  9.98496E-01  1.58923E+00
  9.77858E+01 -4.62535E-01  1.46978E+00
  9.80848E+01  2.04124E+00  1.82133E+00
  9.83839E+01 -5.55318E-01  1.59671E+00
  9.86829E+01  8.59147E-02  1.48434E+00
  9.89820E+01 -1.12246E+00  1.48913E+00
  9.92810E+01 -1.43537E+00  1.49399E+00
  9.95800E+01  2.08268E+00  1.94100E+00
  9.98791E+01  1.15040E+01  3.24228E+00
  1.00178E+02  1.01923E+01  3.10249E+00
  1.00477E+02 -6.64874E-01  1.96021E+00
  1.00776E+02 -2.47847E+00  1.51905E+00
  1.01075E+02 -1.51809E+00  1.52309E+00
  1.01374E+02  3.23775E+00  2.57225E+00
  1.01673E+02 -1.12849E-01  1.92436E+00
  1.01972E+02 -2.34421E+00  1.53807E+00
  1.02271E+02 -2.09638E+00  1.54244E+00
  1.02570E+02 -9.46694E-01  1.54728E+00
  1.02869E+02  4.39339E+00  2.64800E+00
  1.03168E+02  9.50460E-01  1.96880E+00
  1.03468E+02 -1.56077E+00  1.56198E+00
  1.03767E+02  4.77044E+00  2.74918E+00
  1.04066E+02  7.24765E-01  2.01926E+00
